Timestamp,Dialogue,Speaker,Start Time,TextBlob_Score,VADER_Score,Google_Score
"00:02:49,370 --> 00:02:51,138",HE TOOK OFF MY SHIRT.,Laura,1900-01-01 00:02:49.370,0.0,0.0,-0.699999988079071
"00:02:51,239 --> 00:02:53,241","I TOLD HIM HE HAS A FANTASTIC BODY,",Laura,1900-01-01 00:02:51.239,0.4,0.5574,0.8999999761581421
"00:02:53,341 --> 00:02:56,810","BECAUSE HE DOES, AND HE GOES, ""SO DO YOU.""",Laura,1900-01-01 00:02:53.341,0.0,0.0,0.10000000149011612
"00:02:58,078 --> 00:02:59,547","AT ONE POINT, HE STROKES MY HAIR",Laura,1900-01-01 00:02:58.078,0.0,0.0,-0.4000000059604645
"00:02:59,647 --> 00:03:02,149",AND HE ASKS ME WHAT KIND OF SHAMPOO I USE.,Laura,1900-01-01 00:02:59.647,0.6,0.0,0.10000000149011612
"00:03:02,250 --> 00:03:04,151",( laughs ) CAN YOU BELIEVE THIS?,Laura,1900-01-01 00:03:02.250,0.0,0.4939,0.0
"00:03:04,252 --> 00:03:06,153","WE'RE LYING THERE, FACE TO FACE,",Laura,1900-01-01 00:03:04.252,0.0,-0.5267,-0.20000000298023224
"00:03:06,254 --> 00:03:08,088",PETTING EACH OTHER LIKE HIGH SCHOOL KIDS.,Laura,1900-01-01 00:03:06.254,0.0175,0.3612,0.0
"00:03:08,188 --> 00:03:11,191","ANYWAY, I GET SICK OF IT,",Laura,1900-01-01 00:03:08.188,-0.7142857142857143,-0.5106,-0.4000000059604645
"00:03:11,292 --> 00:03:14,728","SO I SAY TO MYSELF, ""MAYBE HE'S WAITING FOR A SIGNAL.""",Laura,1900-01-01 00:03:11.292,0.0,0.0,-0.5
"00:03:14,828 --> 00:03:18,165","YOU KNOW, MAYBE HE WANTS ME TO LEAD.",Laura,1900-01-01 00:03:14.828,0.2,0.0,-0.4000000059604645
"00:03:18,266 --> 00:03:20,368","MAYBE IF I START DOING SOMETHING, YOU KNOW,",Laura,1900-01-01 00:03:18.266,0.0,0.0,-0.20000000298023224
"00:03:20,468 --> 00:03:22,336",THINGS WILL FINALLY GET MOVING.,Laura,1900-01-01 00:03:20.468,0.0,0.0,0.0
"00:03:22,436 --> 00:03:24,805",SO I WENT DOWN ON HIM.,Laura,1900-01-01 00:03:22.436,-0.15555555555555556,0.0,-0.10000000149011612
"00:03:26,607 --> 00:03:28,509",EVERYTHING WAS SO PROPER.,Laura,1900-01-01 00:03:26.607,0.0,0.0,0.30000001192092896
"00:03:28,609 --> 00:03:31,712","I DIDN'T WANT PROPER. I JUST WANTED HIM TO FUCK,",Laura,1900-01-01 00:03:28.609,-0.2,-0.575,-0.6000000238418579
"00:03:31,812 --> 00:03:35,283",WITHOUT ALL THE BULLSHIT ABOUT MY SHAMPOO AND MY BEAUTIFUL BREASTS,Laura,1900-01-01 00:03:31.812,0.85,0.7889,0.5
"00:03:35,383 --> 00:03:38,286",AND MY EXCELLENT TASTE IN CURTAINS.,Laura,1900-01-01 00:03:35.383,1.0,0.5719,0.8999999761581421
"00:03:42,990 --> 00:03:45,693",SO DID THAT MOVE THINGS ALONG?,Paul,1900-01-01 00:03:42.990,0.0,0.0,-0.20000000298023224
"00:03:45,793 --> 00:03:48,061",WHAT? THE BLOWJOB?,Laura,1900-01-01 00:03:45.793,0.0,0.0,-0.10000000149011612
"00:03:48,161 --> 00:03:49,830",MM-HMM..,Paul,1900-01-01 00:03:48.161,0.0,0.0,0.5
"00:03:49,930 --> 00:03:52,300",OF COURSE.,Laura,1900-01-01 00:03:49.930,0.0,0.0,0.0
"00:03:58,639 --> 00:04:01,509",BUT YOU KNOW WHAT? HE DOESN'T LIKE SEX.,Laura,1900-01-01 00:03:58.639,0.0,-0.395,-0.5
"00:04:01,609 --> 00:04:04,077",YOU KNOW WHAT I MEAN? HE DOESN'T REALLY LIKE IT.,Laura,1900-01-01 00:04:01.609,-0.056249999999999994,-0.3241,-0.6000000238418579
"00:04:04,177 --> 00:04:07,281","IT'S LIKE HE'S CARRYING OUT AN ASSIGNMENT,",Laura,1900-01-01 00:04:04.177,0.0,0.3612,-0.10000000149011612
"00:04:07,381 --> 00:04:09,383","A MISSION, LIKE A PILOT.",Laura,1900-01-01 00:04:07.381,0.0,0.3612,0.0
"00:04:09,483 --> 00:04:11,051","WHAT DO YOU MEAN, LIKE A-- LIKE A PILOT?",Paul,1900-01-01 00:04:09.483,-0.3125,0.6124,-0.20000000298023224
"00:04:11,151 --> 00:04:13,321",YOU KNOW THOSE AIR FORCE GUYS THAT MARK TALLY POINTS,Laura,1900-01-01 00:04:11.151,0.0,0.0,-0.10000000149011612
"00:04:13,421 --> 00:04:14,955",ON THE WINGS OF THEIR FIGHTER JET,Laura,1900-01-01 00:04:13.421,0.0,0.1531,0.0
"00:04:15,055 --> 00:04:17,124",TO KEEP TRACK OF HOW MANY PLANES THEY'VE SHOT DOWN?,Laura,1900-01-01 00:04:15.055,0.17222222222222222,0.0,-0.699999988079071
"00:04:17,224 --> 00:04:20,428","IT WAS LIKE THAT, LIKE HE WAS KEEPING SCORE.",Laura,1900-01-01 00:04:17.224,0.0,0.6124,-0.20000000298023224
"00:04:20,528 --> 00:04:22,930","I MEAN, HE DIDN'T EVEN TOUCH ME",Laura,1900-01-01 00:04:20.528,-0.3125,0.0,-0.699999988079071
"00:04:23,030 --> 00:04:24,898",WHILE HE WAS GOING AT IT.,Laura,1900-01-01 00:04:23.030,0.0,0.0,-0.30000001192092896
"00:04:26,500 --> 00:04:28,802","HE WAS JUST, YOU KNOW, LEANING ON HIS ELBOWS",Laura,1900-01-01 00:04:26.500,0.0,0.0,-0.10000000149011612
"00:04:28,902 --> 00:04:32,272",AS IF HE DIDN'T WANT ANY CONNECTION BETWEEN US...,Laura,1900-01-01 00:04:28.902,0.0,-0.0572,-0.699999988079071
"00:04:32,373 --> 00:04:34,742",EXCEPT WHERE NECESSARY.,Laura,1900-01-01 00:04:32.373,0.0,0.0,-0.4000000059604645
"00:04:34,842 --> 00:04:38,145",AND I KEPT TRYING TO BRING MY FACE CLOSER TO HIS,Laura,1900-01-01 00:04:34.842,0.0,0.0,-0.699999988079071
"00:04:38,245 --> 00:04:40,381",TO KISS HIM AND HE JUST...,Laura,1900-01-01 00:04:38.245,0.0,0.4215,-0.20000000298023224
"00:04:40,481 --> 00:04:43,451",KEPT PULLING HIS FACE AWAY...,Laura,1900-01-01 00:04:40.481,0.0,0.0,-0.800000011920929
"00:04:44,352 --> 00:04:47,054",AS IF HE COULDN'T STAND ME.,Laura,1900-01-01 00:04:44.352,0.0,0.0,0.0
"00:04:52,092 --> 00:04:54,562",AND THAT WAS IT. IT WAS VERY FAST.,Laura,1900-01-01 00:04:52.092,0.26,0.0,0.20000000298023224
"00:04:54,662 --> 00:04:56,964","TWO MINUTES, MORE OR LESS, AND THEN HE CAME.",Laura,1900-01-01 00:04:54.662,0.16666666666666669,0.0,-0.5
"00:04:57,064 --> 00:04:59,800",AND THEN HE WENT STRAIGHT TO THE BATHROOM AND I JUST LAID THERE IN SHOCK.,Laura,1900-01-01 00:04:57.064,0.2,-0.1779,-0.10000000149011612
"00:04:59,900 --> 00:05:02,102","I MEAN, HE DIDN'T EVEN ASK ME HOW IT WAS,",Laura,1900-01-01 00:04:59.900,-0.3125,0.0,-0.699999988079071
"00:05:02,202 --> 00:05:04,572",IF I WAS OKAY OR NOT-- NOTHING.,Laura,1900-01-01 00:05:02.202,0.5,0.2263,-0.6000000238418579
"00:05:04,672 --> 00:05:06,707","ANYWAY, I MADE MYSELF COME.",Laura,1900-01-01 00:05:04.672,0.0,0.0,0.0
"00:05:06,807 --> 00:05:08,208",WHILE HE WAS IN THE BATHROOM?,Paul,1900-01-01 00:05:06.807,0.0,0.0,-0.20000000298023224
"00:05:08,308 --> 00:05:10,444","NO, WHEN HE GOT BACK.",Laura,1900-01-01 00:05:08.308,0.0,0.0,-0.800000011920929
"00:05:11,078 --> 00:05:12,713",I HAD TO.,Laura,1900-01-01 00:05:11.078,0.0,0.0,-0.4000000059604645
"00:05:12,813 --> 00:05:17,351","I MEAN, I HATE TO BE LEFT HIGH AND DRY.",Laura,1900-01-01 00:05:12.813,-0.2038333333333333,-0.5719,-0.800000011920929
"00:05:17,451 --> 00:05:20,721","HE WAS JUST LYING ON HIS BACK, CONDUCTING DIALOGUE WITH THE CEILING",Laura,1900-01-01 00:05:17.451,0.0,-0.5267,-0.30000001192092896
"00:05:20,821 --> 00:05:23,156","OR MAYBE WITH HIS WIFE, OR MAYBE WITH YOU,",Laura,1900-01-01 00:05:20.821,0.0,0.0,-0.10000000149011612
"00:05:23,256 --> 00:05:25,559",AND HE LOOKED SO FUCKING SEXY.,Laura,1900-01-01 00:05:23.256,0.5,0.6087,0.10000000149011612
"00:05:25,659 --> 00:05:28,662",SO I-- I CLIMBED ON TOP OF HIS LEG.,Laura,1900-01-01 00:05:25.659,0.5,0.2023,0.20000000298023224
"00:05:28,762 --> 00:05:32,099",I THOUGHT HE'D GET THE HINT AND HE'D START SOMETHING--,Laura,1900-01-01 00:05:28.762,0.0,0.0,-0.10000000149011612
"00:05:32,199 --> 00:05:34,267",BUT NOTHING.,Laura,1900-01-01 00:05:32.199,0.0,0.0,-0.800000011920929
"00:05:34,368 --> 00:05:37,237",SO I JUST KEPT GOING...,Laura,1900-01-01 00:05:34.368,0.0,0.0,0.0
"00:05:37,337 --> 00:05:40,908",RIDING HIS THIGH. IT FELT GOOD.,Laura,1900-01-01 00:05:37.337,0.7,0.4404,0.4000000059604645
"00:05:45,779 --> 00:05:48,716",AND THEN I WAS OVERWHELMED WITH THIS SADNESS FOR HIM.,Laura,1900-01-01 00:05:45.779,0.0,-0.4019,-0.20000000298023224
"00:05:48,816 --> 00:05:50,818","HE BROKE MY HEART, THIS GUY.",Laura,1900-01-01 00:05:48.816,0.0,0.34,-0.10000000149011612
"00:05:50,918 --> 00:05:54,522","HE'S FRAGILE, REALLY. THAT'S WHAT HE IS.",Laura,1900-01-01 00:05:50.918,0.1,0.0,0.0
"00:05:57,791 --> 00:06:02,029",I DON'T THINK HE COULD TELL WHAT I WAS THINKING.,Laura,1900-01-01 00:05:57.791,0.0,0.0,-0.5
"00:06:02,129 --> 00:06:04,765","I WAS COMPLETELY IN MY OWN HEAD, AND I WAS THINKING TO MYSELF,",Laura,1900-01-01 00:06:02.129,0.6,0.0,-0.4000000059604645
"00:06:04,865 --> 00:06:10,638","""SHIT, THIS IS GONNA BE THE SADDEST ORGASM OF MY LIFE.""",Laura,1900-01-01 00:06:04.865,-0.2,-0.8225,0.20000000298023224
"00:06:10,738 --> 00:06:14,241","HERE I AM RIDING THIS HOT, SAD GUY'S THIGH.",Laura,1900-01-01 00:06:10.738,-0.125,-0.4767,0.10000000149011612
"00:06:14,341 --> 00:06:16,977","I WAS EXPECTING SOMETHING PITIFUL AND MEASLY, RIGHT?",Laura,1900-01-01 00:06:14.341,-0.14047619047619048,-0.4939,-0.30000001192092896
"00:06:17,077 --> 00:06:21,449","BUT NO. A VOLCANO IS A CLICHE, BUT THAT'S WHAT IT WAS.",Laura,1900-01-01 00:06:17.077,0.0,0.0,-0.4000000059604645
"00:06:21,549 --> 00:06:26,286",IT WAS LIKE 10 ORGASMS EXPLODING AT ONCE.,Laura,1900-01-01 00:06:21.549,0.0,0.4995,-0.10000000149011612
"00:06:26,386 --> 00:06:28,188",IT'S HARD TO DESCRIBE.,Laura,1900-01-01 00:06:26.386,-0.2916666666666667,-0.1027,-0.699999988079071
"00:06:28,288 --> 00:06:32,826","BUT I SCREAMED-- I DID, I SCREAMED AND I THINK I SCARED HIM.",Laura,1900-01-01 00:06:28.288,0.0,-0.8674,0.0
"00:06:34,562 --> 00:06:36,864",YOU WOULD HAVE BEEN REALLY PROUD OF ME.,Laura,1900-01-01 00:06:34.562,0.8,0.5256,-0.800000011920929
"00:06:37,798 --> 00:06:39,900",WHY WOULD I HAVE BEEN PROUD?,Paul,1900-01-01 00:06:37.798,0.8,0.4767,-0.800000011920929
"00:06:40,000 --> 00:06:41,969","I MEAN, AS MY THERAPIST.",Laura,1900-01-01 00:06:40.000,-0.3125,0.0,-0.10000000149011612
"00:06:43,170 --> 00:06:45,405","YOU KNOW, THAT I FINALLY...",Laura,1900-01-01 00:06:43.170,0.0,0.0,0.699999988079071
"00:06:45,506 --> 00:06:48,642",CONNECTED WITH MYSELF.,Laura,1900-01-01 00:06:45.506,0.0,0.0,0.0
"00:06:48,742 --> 00:06:51,812",DOESN'T HAPPEN VERY OFTEN.,Laura,1900-01-01 00:06:48.742,0.2,0.0,0.5
"00:07:00,253 --> 00:07:02,990",I'M SORRY.,Laura,1900-01-01 00:07:00.253,-0.5,-0.0772,-0.8999999761581421
"00:07:03,090 --> 00:07:05,993",THAT WAS A BIT REVEALING.,Laura,1900-01-01 00:07:03.090,0.0,0.0,-0.20000000298023224
"00:07:07,094 --> 00:07:08,662",BUT YOU MUST BE USED TO IT.,Laura,1900-01-01 00:07:07.094,0.0,0.0,-0.30000001192092896
"00:07:08,762 --> 00:07:10,664","YOU KNOW, HEARING CONFESSIONS LIKE THAT,",Laura,1900-01-01 00:07:08.762,0.0,0.3612,-0.20000000298023224
"00:07:10,764 --> 00:07:12,733",IT PROBABLY DOESN'T IMPRESS YOU ANYMORE.,Laura,1900-01-01 00:07:10.764,0.0,-0.3412,-0.699999988079071
"00:07:12,833 --> 00:07:14,635","ACTUALLY, IT MAKES A VERY BIG IMPRESSION.",Paul,1900-01-01 00:07:12.833,0.0,0.2911,0.0
"00:07:14,735 --> 00:07:16,770",REALLY? WHAT SORT OF IMPRESSION?,Laura,1900-01-01 00:07:14.735,0.2,0.2422,-0.4000000059604645
"00:07:16,870 --> 00:07:18,305",WELL...,Paul,1900-01-01 00:07:16.870,0.0,0.2732,0.6000000238418579
"00:07:18,405 --> 00:07:20,373","YOU CAN LOOK AT IT IN ALL KINDS OF WAYS,",Paul,1900-01-01 00:07:18.405,0.0,0.0,0.8999999761581421
"00:07:20,474 --> 00:07:22,610",BUT ONE THING SEEMS PERFECTLY PLAIN TO ME:,Paul,1900-01-01 00:07:20.474,-0.21428571428571427,0.7783,0.4000000059604645
"00:07:22,710 --> 00:07:25,078",YOU SLEPT WITH MY PATIENT.,Paul,1900-01-01 00:07:22.710,0.0,0.0,-0.30000001192092896
"00:07:25,178 --> 00:07:27,548",EXCUSE ME?,Laura,1900-01-01 00:07:25.178,-0.05,0.0772,-0.30000001192092896
"00:07:27,648 --> 00:07:30,684",HE ISN'T YOUR ONLY PATIENT. HE DOESN'T BELONG TO YOU.,Laura,1900-01-01 00:07:27.648,0.0,0.0,-0.30000001192092896
"00:07:30,784 --> 00:07:33,353","HE'S A GREAT GUY, OKAY? A LITTLE FUCKED UP,",Laura,1900-01-01 00:07:30.784,0.12812500000000002,0.2247,0.30000001192092896
"00:07:33,453 --> 00:07:35,188","A LITTLE INSECURE IN BED, MAYBE,",Laura,1900-01-01 00:07:33.453,-0.34375,-0.3626,-0.4000000059604645
"00:07:35,288 --> 00:07:37,024",BUT HE'S GOT POTENTIAL.,Laura,1900-01-01 00:07:35.288,0.0,0.0,-0.10000000149011612
"00:07:37,124 --> 00:07:39,259",I THINK I'M GONNA HAVE A TERRIFIC AFFAIR WITH HIM.,Laura,1900-01-01 00:07:37.124,0.0,0.4767,0.0
"00:07:39,359 --> 00:07:42,195","NEVERTHELESS, IT'S NO COINCIDENCE THAT YOU WENT TO BED WITH HIM",Paul,1900-01-01 00:07:39.359,0.0,-0.296,-0.6000000238418579
"00:07:42,295 --> 00:07:45,833",AND I DON'T THINK IT'S ANY COINCIDENCE THAT YOU BEGAN YOUR AFFAIR WITH HIM,Paul,1900-01-01 00:07:42.295,0.0,0.0,-0.800000011920929
"00:07:45,933 --> 00:07:49,803",SHORTLY AFTER WE TALKED ABOUT YOUR QUITTING THERAPY.,Paul,1900-01-01 00:07:45.933,0.0,0.0,-0.30000001192092896
"00:07:49,903 --> 00:07:53,774",ARE YOU SAYING THAT I DID THIS TO GET BACK AT YOU?,Laura,1900-01-01 00:07:49.903,0.0,0.0,-0.699999988079071
"00:07:55,576 --> 00:07:57,344",REMEMBER THE GUY YOU TOLD ME ABOUT--,Paul,1900-01-01 00:07:55.576,0.0,0.0,-0.800000011920929
"00:07:57,444 --> 00:08:00,614","THE GUY THAT YOU MET AT THE BAR, THAT YOU WENT TO THE RESTROOM WITH?",Paul,1900-01-01 00:07:57.444,0.0,0.0,-0.4000000059604645
"00:08:00,714 --> 00:08:04,918",YOU SAID THAT YOU FELT YOU WERE WITH ME.,Paul,1900-01-01 00:08:00.714,0.0,0.0,-0.5
"00:08:07,888 --> 00:08:09,790","IT'S NOT THE SAME THING, PAUL.",Laura,1900-01-01 00:08:07.888,0.0,0.0,-0.699999988079071
"00:08:09,890 --> 00:08:11,825",ARE YOU SURE IT ISN'T?,Paul,1900-01-01 00:08:09.890,0.5,0.3182,-0.5
"00:08:11,925 --> 00:08:13,894","IT WAS DURING THAT SESSION, LAURA, THAT YOU DECIDED",Paul,1900-01-01 00:08:11.925,0.0,0.0,0.0
"00:08:13,994 --> 00:08:16,864",TO TELL ME THAT YOU WERE IN LOVE WITH ME.,Paul,1900-01-01 00:08:13.994,0.5,0.6369,0.800000011920929
"00:08:16,964 --> 00:08:19,733",AND THAT'S HOW YOU CHOSE TO TELL ME HOW YOU FELT ABOUT ME--,Paul,1900-01-01 00:08:16.964,0.0,0.0,-0.699999988079071
"00:08:19,833 --> 00:08:21,769",BY HAVING SEX WITH ANOTHER MAN.,Paul,1900-01-01 00:08:19.833,0.0,0.0,0.0
"00:08:21,869 --> 00:08:24,204","PAUL, IF THERE'S ONE THING THAT I PUT RIGHT OUT THERE,",Laura,1900-01-01 00:08:21.869,0.2857142857142857,0.0,-0.20000000298023224
"00:08:24,304 --> 00:08:25,773","WITHOUT HINTING OR MANIPULATION,",Laura,1900-01-01 00:08:24.304,0.0,0.2235,-0.10000000149011612
"00:08:25,873 --> 00:08:28,475",IS THAT I'VE WANTED YOU.,Laura,1900-01-01 00:08:25.873,0.0,0.0,0.30000001192092896
"00:08:28,576 --> 00:08:31,411",SO I DON'T NEED TO FUCK ANOTHER MAN,Laura,1900-01-01 00:08:28.576,-0.4,0.431,0.0
"00:08:31,511 --> 00:08:33,513",JUST TO GET MY MESSAGE ACROSS.,Laura,1900-01-01 00:08:31.511,0.0,0.0,0.10000000149011612
"00:08:39,419 --> 00:08:41,655",WHAT MADE YOU SO...,Paul,1900-01-01 00:08:39.419,0.0,0.0,-0.10000000149011612
"00:08:41,755 --> 00:08:44,124",SAD ABOUT ALEX?,Paul,1900-01-01 00:08:41.755,-0.5,-0.4767,-0.4000000059604645
"00:08:45,358 --> 00:08:48,028",HIS LONELINESS. HE'S A SAD GUY.,Laura,1900-01-01 00:08:45.358,-0.5,-0.7096,-0.4000000059604645
"00:08:49,096 --> 00:08:51,298",DID YOU FEEL SAD?,Paul,1900-01-01 00:08:49.096,-0.5,-0.4767,-0.30000001192092896
"00:08:51,398 --> 00:08:53,300","NO, I FELT HORNY.",Laura,1900-01-01 00:08:51.398,0.0,0.0,-0.6000000238418579
"00:08:53,400 --> 00:08:55,969",SO SADNESS FOR HIM BUT NO SADNESS FOR YOURSELF.,Paul,1900-01-01 00:08:53.400,0.0,0.2529,-0.4000000059604645
"00:08:56,069 --> 00:08:58,305",WHAT ARE YOU TRYING TO GET AT HERE?,Laura,1900-01-01 00:08:56.069,0.0,0.0,-0.5
"00:08:58,405 --> 00:09:01,108",MAYBE YOU DID FEEL SADNESS...,Paul,1900-01-01 00:08:58.405,0.0,-0.4404,-0.10000000149011612
"00:09:01,208 --> 00:09:05,813",BECAUSE YOU WERE WITH A MAN YOU DIDN'T REALLY WANT TO BE WITH.,Paul,1900-01-01 00:09:01.208,0.2,-0.1126,-0.699999988079071
"00:09:07,748 --> 00:09:09,549","ARE YOU SAYING THAT WHEN I WAS FUCKING ALEX,",Laura,1900-01-01 00:09:07.748,-0.6,0.0,-0.699999988079071
"00:09:09,650 --> 00:09:11,318", I WAS ACTUALLY FUCKING YOU?,Laura,1900-01-01 00:09:09.650,-0.6,0.0,-0.20000000298023224
,WERE YOU?,Paul,1900-01-01 00:09:09.650,0.0,0.0,0.0
"00:09:11,418 --> 00:09:14,121",DON'T FLATTER YOURSELF. ,Laura,1900-01-01 00:09:11.418,0.0,-0.0762,-0.30000001192092896
,"WELL, IT'S NOT REALLY A COMPLIMENT, LAURA.",Paul,1900-01-01 00:09:11.418,-0.1,-0.168,-0.5
"00:09:14,221 --> 00:09:17,324","I THINK IT SEEMS MORE LIKE, ""LOOK WHAT YOU MISSED OUT ON, PAUL.",Paul,1900-01-01 00:09:14.221,0.5,0.1513,0.0
"00:09:17,424 --> 00:09:20,761","YOU COWARD, YOU IDIOT.""",Paul,1900-01-01 00:09:17.424,-0.8,-0.743,-0.10000000149011612
"00:09:28,969 --> 00:09:31,038",MMM.,Laura,1900-01-01 00:09:28.969,0.0,0.0,0.20000000298023224
"00:09:31,138 --> 00:09:33,340",I'M TIRED.,Laura,1900-01-01 00:09:31.138,-0.4,-0.4404,-0.20000000298023224
"00:09:38,679 --> 00:09:41,915",I'M REALLY SO TIRED.,Laura,1900-01-01 00:09:38.679,-0.4,-0.6236,0.30000001192092896
"00:09:49,156 --> 00:09:51,759",( sighs ),Laura,1900-01-01 00:09:49.156,0.0,0.0,0.0
"00:09:55,262 --> 00:09:59,299","SO, AFTER ALEX LEFT,",Laura,1900-01-01 00:09:55.262,0.0,0.0,-0.30000001192092896
"00:09:59,399 --> 00:10:02,035",I COULDN'T FALL ASLEEP.,Laura,1900-01-01 00:09:59.399,0.0,0.0,0.10000000149011612
"00:10:02,135 --> 00:10:05,839",I SUDDENLY HAD THIS INCREDIBLE CRAVING FOR CHEESECAKE.,Laura,1900-01-01 00:10:02.135,0.45,0.0,0.6000000238418579
"00:10:07,507 --> 00:10:08,909",( softly ) CHEESECAKE.,Laura,1900-01-01 00:10:07.507,0.1,0.0,0.20000000298023224
"00:10:09,009 --> 00:10:11,444",YOU KNOW THOSE AMAZINGLY FLUFFY CHEESECAKES,Laura,1900-01-01 00:10:09.009,-0.2,0.0,0.0
"00:10:11,544 --> 00:10:14,581",WITH THAT AMAZING SMELL?,Laura,1900-01-01 00:10:11.544,0.6000000000000001,0.5859,0.6000000238418579
"00:10:14,682 --> 00:10:17,184","WELL, MY MOTHER USED TO BAKE THOSE.",Laura,1900-01-01 00:10:14.682,0.0,0.2732,0.30000001192092896
"00:10:17,284 --> 00:10:20,721","EVERY FRIDAY AFTERNOON, AFTER I FINISHED PLAYING WITH MY FRIENDS,",Laura,1900-01-01 00:10:17.284,0.0,0.5994,0.0
"00:10:20,821 --> 00:10:22,856",I USED TO COME HOME,Laura,1900-01-01 00:10:20.821,0.0,0.0,0.0
"00:10:22,956 --> 00:10:26,894",AND THAT SMELL-- IT WAS INTOXICATING.,Laura,1900-01-01 00:10:22.956,0.0,0.0,-0.4000000059604645
"00:10:28,195 --> 00:10:31,331","IT WAS LIKE A TRAIL OF SCENT PAVING MY WAY HOME,",Laura,1900-01-01 00:10:28.195,0.0,0.3612,0.0
"00:10:31,431 --> 00:10:33,901",LIKE A CARTOON CHARACTER.,Laura,1900-01-01 00:10:31.431,0.0,0.3612,0.0
"00:10:36,503 --> 00:10:39,006",THEN MY MOTHER GOT SICK.,Laura,1900-01-01 00:10:36.503,-0.7142857142857143,-0.5106,-0.20000000298023224
"00:10:45,913 --> 00:10:48,615",THE CANCER WAS ONLY STAGE ONE AT THAT POINT,Laura,1900-01-01 00:10:45.913,0.0,-0.6597,-0.4000000059604645
"00:10:48,716 --> 00:10:50,751",WHEN THEY FOUND IT.,Laura,1900-01-01 00:10:48.716,0.0,0.0,0.20000000298023224
"00:10:50,851 --> 00:10:53,353","BUT WHEN SHE STARTED CHEMO, SHE STOPPED BAKING.",Laura,1900-01-01 00:10:50.851,0.0,-0.3291,-0.5
