Timestamp,Dialogue,Speaker,Start Time,TextBlob_Score,VADER_Score,Google_Score
"00:03:37,585 --> 00:03:39,820",AND THEN ANOTHER CAR HIT HIM. IT WAS AWFUL.,Laura,1900-01-01 00:03:37.585,-1.0,-0.4588,-0.6000000238418579
"00:03:39,920 --> 00:03:42,790",( sobs ),Paul,1900-01-01 00:03:39.920,0.0,-0.5423,0.0
"00:03:42,890 --> 00:03:46,460","THE CARS WERE PLAYING PING-PONG WITH HIM. IT WAS LIKE PING, PING.",Laura,1900-01-01 00:03:42.890,0.0,0.5106,0.0
"00:03:46,560 --> 00:03:48,696",HE DIDN'T STAND A CHANCE.,Laura,1900-01-01 00:03:46.560,0.0,-0.1877,-0.6000000238418579
"00:03:48,796 --> 00:03:51,665","THE CAB I WAS IN ALMOST HIT HIM, BUT THE DRIVER STOPPED SHORT.",Laura,1900-01-01 00:03:48.796,0.0,-0.3291,-0.699999988079071
"00:03:51,765 --> 00:03:54,702",BUT THEN THE CAR ON THE LEFT HIT HIM REALLY HARD.,Laura,1900-01-01 00:03:51.765,-0.14583333333333334,-0.2592,-0.699999988079071
"00:03:54,802 --> 00:03:58,205","I THOUGHT HE WAS DEAD, BUT HE WASN'T.",Laura,1900-01-01 00:03:54.802,-0.2,-0.3919,-0.10000000149011612
"00:03:58,306 --> 00:04:00,774",I LOOKED IN THE REAR WINDOW AND I SAW HIM LIMPING ACROSS THE STREET.,Laura,1900-01-01 00:03:58.306,0.0,0.0,-0.20000000298023224
"00:04:00,874 --> 00:04:03,143","I YELLED AT THE DRIVER TO PLEASE STOP, BUT HE COULDN'T",Laura,1900-01-01 00:04:00.874,0.0,0.0129,-0.20000000298023224
"00:04:03,243 --> 00:04:06,314",BECAUSE THE TRAFFIC THERE WOULD HAVE CAUSED A MASSIVE PILEUP.,Laura,1900-01-01 00:04:03.243,0.0,-0.2732,-0.20000000298023224
"00:04:06,414 --> 00:04:08,416","BUT I COULDN'T NOT STOP, YOU KNOW?",Laura,1900-01-01 00:04:06.414,0.0,-0.2466,-0.5
"00:04:08,516 --> 00:04:10,684","I MEAN, IF THE DOG WAS ALIVE, I HAD TO GET HIM TO A VET.",Laura,1900-01-01 00:04:08.516,-0.10625,0.3818,-0.6000000238418579
"00:04:10,784 --> 00:04:15,122","I MEAN, DIDN'T I? YOU WOULD'VE PULLED OVER.",Laura,1900-01-01 00:04:10.784,-0.3125,0.0,-0.30000001192092896
"00:04:15,222 --> 00:04:18,292",OR MAYBE YOU WOULDN'T HAVE GIVEN A DAMN.,Laura,1900-01-01 00:04:15.222,0.0,-0.4019,-0.800000011920929
"00:04:18,392 --> 00:04:21,329",I DON'T THINK EVERYBODY WOULD HAVE PULLED OVER.,Paul,1900-01-01 00:04:18.392,0.0,0.0,-0.699999988079071
"00:04:21,429 --> 00:04:23,030","BUT YOU WOULD'VE PULLED OVER, PAUL.",Laura,1900-01-01 00:04:21.429,0.0,0.0,-0.20000000298023224
"00:04:23,130 --> 00:04:27,134",I'M SURE YOU WOULD HAVE. YOU WOULDN'T HAVE PULLED OVER?,Laura,1900-01-01 00:04:23.130,0.5,0.3182,0.0
"00:04:27,234 --> 00:04:29,169",I WOULDN'T HAVE PULLED OVER.,Paul,1900-01-01 00:04:27.234,0.0,0.0,-0.5
"00:04:29,269 --> 00:04:31,405",NO?,Laura,1900-01-01 00:04:29.269,0.0,0.0,-0.30000001192092896
"00:04:31,505 --> 00:04:32,873",I WOULD'VE ASSUMED THE DOG WAS DEAD,Paul,1900-01-01 00:04:31.505,-0.2,-0.6486,-0.800000011920929
"00:04:32,973 --> 00:04:35,376",AND THERE WASN'T ANYTHING I COULD REALLY DO FOR HIM.,Paul,1900-01-01 00:04:32.973,0.2,0.0,0.800000011920929
"00:04:35,476 --> 00:04:38,211","SURE, I'D BE SAD, JUST LIKE YOU WERE,",Laura,1900-01-01 00:04:35.476,0.0,0.1779,-0.6000000238418579
"00:04:38,312 --> 00:04:41,014",BUT I WOULDN'T HAVE PULLED OVER.,Laura,1900-01-01 00:04:38.312,0.0,0.0,-0.5
"00:04:41,114 --> 00:04:43,817",I DON'T BELIEVE YOU.,Laura,1900-01-01 00:04:41.114,0.0,0.0,-0.800000011920929
"00:04:46,754 --> 00:04:49,657","WELL, ANYWAY, I COULDN'T NOT STOP, OKAY?",Laura,1900-01-01 00:04:46.754,0.5,0.2348,0.30000001192092896
"00:04:49,757 --> 00:04:52,460",SO I YELLED AT THE DRIVER TO MAKE A U-TURN,Laura,1900-01-01 00:04:49.757,0.0,0.0,0.0
"00:04:52,560 --> 00:04:54,227","SO I COULD GET TO THE OTHER SIDE OF THE STREET,",Laura,1900-01-01 00:04:52.560,-0.125,0.0,-0.20000000298023224
"00:04:54,328 --> 00:04:55,429","BUT SHIT, THERE'S NO U-TURNS.",Laura,1900-01-01 00:04:54.328,-0.2,-0.8271,-0.699999988079071
"00:04:55,529 --> 00:04:57,164",AND THIS IDIOT CABBIE IS TRYING,Laura,1900-01-01 00:04:55.529,-0.8,-0.5106,-0.10000000149011612
"00:04:57,264 --> 00:04:59,633",TO PERSUADE ME THAT WOUNDED ANIMALS PREFER TO DIE ALONE,Laura,1900-01-01 00:04:57.264,0.0,-0.7096,-0.4000000059604645
"00:04:59,733 --> 00:05:01,835",JUST BECAUSE HE CAN'T MAKE A FUCKING U-TURN.,Laura,1900-01-01 00:04:59.733,-0.6,0.0,-0.6000000238418579
"00:05:01,935 --> 00:05:03,771","SO I YELLED AT HIM, ""PLEASE, CAN YOU STOP?",Laura,1900-01-01 00:05:01.935,0.0,0.0258,-0.4000000059604645
"00:05:03,871 --> 00:05:05,806","I NEED TO FIGURE OUT WHAT TO DO. I NEED TO DO SOMETHING.""",Laura,1900-01-01 00:05:03.871,0.0,0.0,-0.5
"00:05:05,906 --> 00:05:08,576","AND THEN I LOOKED AT HIS DASHBOARD AND IT'S FIVE TO,",Laura,1900-01-01 00:05:05.906,0.0,0.0,-0.10000000149011612
"00:05:08,676 --> 00:05:11,512","AND IT'S, YOU KNOW, ANOTHER 25 MINUTES TO YOUR OFFICE.",Laura,1900-01-01 00:05:08.676,0.0,0.0,-0.699999988079071
"00:05:11,612 --> 00:05:14,482",IT WAS INCREDIBLY FRUSTRATING.,Laura,1900-01-01 00:05:11.612,-0.4,-0.4927,-0.20000000298023224
"00:05:14,582 --> 00:05:16,316",SOUNDS LIKE IT WAS.,Paul,1900-01-01 00:05:14.582,0.0,0.3612,0.0
"00:05:16,417 --> 00:05:18,719","IMAGINE, STOP FOR A DOG THAT MAY DIE ANYWAY AND BE VERY LATE.",Laura,1900-01-01 00:05:16.417,-0.39,-0.7269,-0.800000011920929
"00:05:18,819 --> 00:05:21,254",BUT YOU WOULD'VE BEEN LATE ANYWAY.,Paul,1900-01-01 00:05:18.819,-0.3,0.0,-0.6000000238418579
"00:05:21,355 --> 00:05:22,823",WHAT?,Laura,1900-01-01 00:05:21.355,0.0,0.0,-0.10000000149011612
"00:05:22,923 --> 00:05:25,292","WELL, YOU WERE STILL VERY FAR AWAY",Paul,1900-01-01 00:05:22.923,0.13,0.2732,-0.6000000238418579
"00:05:25,393 --> 00:05:27,395",AND IT WAS ALREADY FIVE TO.,Paul,1900-01-01 00:05:25.393,0.0,0.0,-0.5
"00:05:27,495 --> 00:05:30,330","DOG OR NO DOG, YOU'VE WOULD HAVE BEEN 25 MINUTES LATE.",Paul,1900-01-01 00:05:27.495,-0.3,-0.4466,-0.800000011920929
"00:05:30,431 --> 00:05:34,402","THE FACT IS YOU'RE NEVER LATE, LAURA.",Paul,1900-01-01 00:05:30.431,0.15,0.0,0.6000000238418579
"00:05:34,502 --> 00:05:37,004",I WOULD HAVE APPRECIATED A CALL.,Paul,1900-01-01 00:05:34.502,0.2,0.5106,-0.30000001192092896
"00:05:40,408 --> 00:05:43,176",WHY ARE YOU LIKE THAT?,Laura,1900-01-01 00:05:40.408,0.0,0.3612,-0.5
"00:05:43,276 --> 00:05:45,278",LIKE WHAT?,Paul,1900-01-01 00:05:43.276,0.0,0.3612,0.0
"00:05:45,379 --> 00:05:47,981",I DON'T KNOW-- ANTI.,Laura,1900-01-01 00:05:45.379,0.0,0.2411,0.20000000298023224
"00:05:48,081 --> 00:05:51,218",( scoffs ) ANTI?,Laura,1900-01-01 00:05:48.081,0.0,-0.4648,0.0
"00:05:51,318 --> 00:05:53,687",ANTI WHAT?,Paul,1900-01-01 00:05:51.318,0.0,-0.3182,-0.20000000298023224
,ANTI ME.,Laura,1900-01-01 00:05:51.318,0.0,-0.3182,0.20000000298023224
"00:05:53,787 --> 00:05:56,223",I COME IN FEELING LIKE SHIT FOR WHAT I JUST WITNESSED,Laura,1900-01-01 00:05:53.787,-0.2,-0.1531,0.10000000149011612
"00:05:56,323 --> 00:05:58,659",AND YOU'RE GIVING ME A REALLY NEGATIVE VIBE.,Laura,1900-01-01 00:05:56.323,-0.3,-0.3804,-0.800000011920929
"00:05:58,759 --> 00:06:00,961","I DON'T THINK I'M BEING NEGATIVE, LAURA.",Paul,1900-01-01 00:05:58.759,-0.3,-0.5719,-0.800000011920929
"00:06:01,061 --> 00:06:03,831","I'M JUST TRYING TO UNDERSTAND YOU, THAT'S ALL.",Paul,1900-01-01 00:06:01.061,0.0,0.0,-0.800000011920929
"00:06:03,931 --> 00:06:05,833",I THINK IT'S POSSIBLE,Paul,1900-01-01 00:06:03.931,0.0,0.0,0.4000000059604645
"00:06:05,933 --> 00:06:08,702",THAT YOUR BEING LATE TODAY WASN'T ENTIRELY COINCIDENTAL.,Paul,1900-01-01 00:06:05.933,-0.15,0.0,-0.5
"00:06:08,802 --> 00:06:11,739",MAYBE YOU'RE TRYING TO TELL ME SOMETHING.,Paul,1900-01-01 00:06:08.802,0.0,0.0,-0.699999988079071
"00:06:11,839 --> 00:06:13,941",( chuckles ),nan,1900-01-01 00:06:11.839,0.0,0.2732,0.0
"00:06:14,041 --> 00:06:17,010","WHAT, I PAID THE DOG TO GET RUN OVER IN FRONT OF MY FACE?",Laura,1900-01-01 00:06:14.041,0.0,0.0,-0.699999988079071
"00:06:17,110 --> 00:06:20,848", I PLANTED HIM?,Laura,1900-01-01 00:06:17.110,0.0,0.0,-0.10000000149011612
," NO, YOU WERE LATE ALREADY, LAURA.",Paul,1900-01-01 00:06:17.110,-0.3,0.0,-0.800000011920929
"00:06:23,684 --> 00:06:26,186","I DON'T KNOW WHAT YOU WANT FROM ME, PAUL.",Laura,1900-01-01 00:06:23.684,0.0,0.0772,-0.699999988079071
"00:06:26,286 --> 00:06:29,723",YOU OPERATE ON A VERY TIGHT SCHEDULE. YOU'RE A BUSY WOMAN.,Paul,1900-01-01 00:06:26.286,-0.06607142857142857,0.0,-0.10000000149011612
"00:06:29,823 --> 00:06:32,059",YOU ALWAYS CALL IF THERE'S GONNA BE A PROBLEM.,Paul,1900-01-01 00:06:29.823,0.0,-0.4019,-0.800000011920929
"00:06:32,159 --> 00:06:35,162","IF THERE'S AN EMERGENCY AT THE HOSPITAL OR WHATEVER, YOU ALWAYS CALL ME.",Paul,1900-01-01 00:06:32.159,0.0,-0.3818,-0.4000000059604645
"00:06:35,262 --> 00:06:36,764",YOU ARE NEVER LATE.,Paul,1900-01-01 00:06:35.262,0.15,0.0,0.699999988079071
"00:06:36,864 --> 00:06:39,800","IN FACT, VERY OFTEN YOU'RE EARLY.",Paul,1900-01-01 00:06:36.864,0.15000000000000002,0.0,0.4000000059604645
"00:06:39,900 --> 00:06:41,702",AND SO?,Laura,1900-01-01 00:06:39.900,0.0,0.0,-0.20000000298023224
"00:06:41,802 --> 00:06:43,737",SO WHAT DO YOU THINK YOUR BEING LATE IS TRYING TO SAY TO ME?,Paul,1900-01-01 00:06:41.802,-0.3,0.0,-0.800000011920929
"00:06:43,837 --> 00:06:46,907","NOTHING, PAUL. I-- NOTHING.",Laura,1900-01-01 00:06:43.837,0.0,0.0,-0.5
"00:06:48,208 --> 00:06:50,377",MAYBE--,Paul,1900-01-01 00:06:48.208,0.0,0.0,0.0
"00:06:50,478 --> 00:06:53,213",MAYBE YOU THINK THAT--,Paul,1900-01-01 00:06:50.478,0.0,0.0,-0.20000000298023224
"00:06:53,313 --> 00:06:55,816",THAT I'M NOT DOING MY JOB.,Paul,1900-01-01 00:06:53.313,0.0,0.0,-0.699999988079071
"00:06:55,916 --> 00:06:59,753","'CAUSE IF THAT'S THE CASE, THEN WE SHOULD TALK ABOUT THAT.",Paul,1900-01-01 00:06:55.916,0.0,0.0,-0.5
"00:06:59,853 --> 00:07:02,189",ABOUT WHAT?,Laura,1900-01-01 00:06:59.853,0.0,0.0,-0.20000000298023224
"00:07:02,289 --> 00:07:04,124","LAURA, I KNOW...",Paul,1900-01-01 00:07:02.289,0.0,0.0,0.10000000149011612
"00:07:04,224 --> 00:07:06,860",YOU WERE UPSET ABOUT,Paul,1900-01-01 00:07:04.224,0.0,-0.3818,-0.20000000298023224
"00:07:06,960 --> 00:07:09,563","- WITNESSING-- - LOOK AT YOU, PAUL.",Laura,1900-01-01 00:07:06.960,0.0,0.0,-0.4000000059604645
"00:07:09,663 --> 00:07:12,866",LISTEN TO YOU. YOU'RE SCHEMING.,Laura,1900-01-01 00:07:09.663,0.0,0.0,-0.4000000059604645
"00:07:12,966 --> 00:07:15,836",I KNOW YOU. YOU'RE UP TO SOMETHING.,Laura,1900-01-01 00:07:12.966,0.0,0.0,0.10000000149011612
"00:07:15,936 --> 00:07:18,438",WHAT AM I UP TO?,Paul,1900-01-01 00:07:15.936,0.0,0.0,-0.10000000149011612
"00:07:27,014 --> 00:07:28,749",IT SEEMS TO ME THAT THE LAST FEW SESSIONS THAT WE'VE HAD,Paul,1900-01-01 00:07:27.014,-0.1,0.0,-0.10000000149011612
"00:07:28,849 --> 00:07:30,684",HAVE BEEN QUITE DIFFICULT FOR YOU.,Paul,1900-01-01 00:07:28.849,-0.5,-0.4201,0.0
"00:07:30,784 --> 00:07:32,920","THE LAST FEW MONTHS, PAUL.",Laura,1900-01-01 00:07:30.784,-0.1,0.0,-0.6000000238418579
"00:07:35,288 --> 00:07:37,758",VERY VERY DIFFICULT.,Laura,1900-01-01 00:07:35.288,-0.65,-0.4716,0.20000000298023224
"00:07:40,260 --> 00:07:42,195",AND WONDERFUL.,Laura,1900-01-01 00:07:40.260,1.0,0.5719,0.8999999761581421
"00:07:45,098 --> 00:07:47,300",ARE YOU ANGRY WITH ME?,Paul,1900-01-01 00:07:45.098,-0.5,-0.5106,-0.6000000238418579
"00:07:47,400 --> 00:07:48,769","BECAUSE IF YOU ARE,",Paul,1900-01-01 00:07:47.400,0.0,0.0,-0.10000000149011612
"00:07:48,869 --> 00:07:51,438",THEN THAT'S SOMETHING WE REALLY NEED,Paul,1900-01-01 00:07:48.869,0.2,0.0,-0.10000000149011612
"00:07:51,539 --> 00:07:53,774",TO TALK ABOUT.,Paul,1900-01-01 00:07:51.539,0.0,0.0,-0.10000000149011612
"00:07:54,942 --> 00:07:57,177",MAYBE WE NEED TO TALK ABOUT,Paul,1900-01-01 00:07:54.942,0.0,0.0,-0.4000000059604645
"00:07:57,277 --> 00:07:59,112",WHAT GOOD THIS THERAPY IS DOING YOU,Paul,1900-01-01 00:07:57.277,0.7,0.4404,0.699999988079071
"00:07:59,212 --> 00:08:02,449",OR NOT DOING.,Paul,1900-01-01 00:07:59.212,0.0,0.0,-0.5
"00:08:02,550 --> 00:08:04,885",MAYBE YOU'VE HAD ENOUGH OF IT.,Paul,1900-01-01 00:08:02.550,0.0,0.0,-0.4000000059604645
"00:08:09,823 --> 00:08:13,360",I WAS LATE AND YOU'RE KICKING ME OUT OF THERAPY?,Laura,1900-01-01 00:08:09.823,-0.3,0.0,-0.800000011920929
"00:08:13,460 --> 00:08:15,395","FUCKING HELL, USE THE BELT.",Laura,1900-01-01 00:08:13.460,-0.6,-0.7089,-0.4000000059604645
"00:08:15,495 --> 00:08:17,731",IT'S A MORE HUMANE PUNISHMENT.,Laura,1900-01-01 00:08:15.495,0.5,-0.539,0.20000000298023224
"00:08:19,533 --> 00:08:23,303","LOOK, I'M NOT ANGRY. I HAVE BEEN.",Laura,1900-01-01 00:08:19.533,0.25,0.4023,-0.4000000059604645
"00:08:23,403 --> 00:08:25,505",I EVEN THOUGHT ABOUT NOT COMING HERE AT ALL,Laura,1900-01-01 00:08:23.403,0.0,0.0,-0.699999988079071
"00:08:25,606 --> 00:08:28,742","JUST AS, LIKE, A SMALL PROTEST.",Laura,1900-01-01 00:08:25.606,-0.25,0.128,0.10000000149011612
"00:08:28,842 --> 00:08:30,844","WHEN I LEFT HERE LAST WEEK,",Laura,1900-01-01 00:08:28.842,0.0,0.0,-0.20000000298023224
"00:08:30,944 --> 00:08:32,746",I PHONED FOR A CAB AND THE LINE WAS BUSY.,Laura,1900-01-01 00:08:30.944,0.1,0.0,-0.5
"00:08:32,846 --> 00:08:34,648","I WAS JUST WALKING AROUND IN CIRCLES,",Laura,1900-01-01 00:08:32.846,0.0,0.0,-0.10000000149011612
"00:08:34,748 --> 00:08:36,850","ROUND AND ROUND-- AROUND THE BLOCK, AROUND THE GARDEN.",Laura,1900-01-01 00:08:34.748,-0.2,-0.4404,-0.10000000149011612
"00:08:36,950 --> 00:08:39,787","THEN I REALIZED I WAS IN SHOCK, PAUL.",Laura,1900-01-01 00:08:36.950,0.0,-0.3818,-0.30000001192092896
"00:08:40,888 --> 00:08:42,690",I FELT LIKE SOMEONE HAD PUNCHED ME.,Laura,1900-01-01 00:08:40.888,0.0,0.3612,-0.4000000059604645
"00:08:42,790 --> 00:08:45,125",THAT'S HOW YOU FELT?,Paul,1900-01-01 00:08:42.790,0.0,0.0,-0.6000000238418579
"00:08:46,794 --> 00:08:49,329",LIKE I'D PUNCHED YOU?,Paul,1900-01-01 00:08:46.794,0.0,0.3612,0.20000000298023224
"00:08:49,429 --> 00:08:52,132",DO I NEED TO REMIND YOU WHAT YOU SAID TO ME RIGHT HERE,Laura,1900-01-01 00:08:49.429,0.2857142857142857,0.0,-0.6000000238418579
"00:08:52,232 --> 00:08:56,604",AT THE DOOR AT THE END OF THE LAST SESSION?,Laura,1900-01-01 00:08:52.232,0.0,0.0,-0.10000000149011612
"00:09:01,041 --> 00:09:03,644","YOU KNOW, I HAVE A FEELING THAT IF I HADN'T MENTIONED IT,",Laura,1900-01-01 00:09:01.041,0.0,0.128,-0.30000001192092896
"00:09:03,744 --> 00:09:06,046",YOU NEVER WOULD HAVE BROUGHT IT UP.,Laura,1900-01-01 00:09:03.744,0.0,0.0,-0.5
"00:09:06,146 --> 00:09:08,115",YOU WOULD HAVE HIDDEN BEHIND THAT IDIOTIC RULE,Laura,1900-01-01 00:09:06.146,-0.41111111111111115,-0.5574,-0.10000000149011612
"00:09:08,215 --> 00:09:11,184",ABOUT THERAPISTS NOT INITIATING TOPICS OF CONVERSATION.,Laura,1900-01-01 00:09:08.215,0.0,0.0,-0.699999988079071
"00:09:11,284 --> 00:09:14,722","YOU'RE SUPPOSED TO LET THE PATIENT LEAD, RIGHT?",Laura,1900-01-01 00:09:11.284,0.2857142857142857,0.0,-0.6000000238418579
"00:09:16,924 --> 00:09:18,926",YOU WOULD'VE TAKEN ADVANTAGE OF THAT RULE,Laura,1900-01-01 00:09:16.924,0.0,0.25,-0.20000000298023224
"00:09:19,026 --> 00:09:21,862",SO WE'D NEVER TALK ABOUT WHAT HAPPENED AGAIN AS IF IT DIDN'T EXIST.,Laura,1900-01-01 00:09:19.026,0.0,0.0,-0.699999988079071
"00:09:26,199 --> 00:09:28,568",WHAT WOULD YOU LIKE TO TALK ABOUT TODAY?,Paul,1900-01-01 00:09:26.199,0.0,0.3612,0.10000000149011612
"00:09:28,669 --> 00:09:32,472","YOU ACT AS IF YOU DON'T KNOW ME, PAUL.",Laura,1900-01-01 00:09:28.669,0.0,0.0,-0.4000000059604645
"00:09:32,572 --> 00:09:34,407",THAT'S WHAT PISSES ME OFF THE MOST.,Laura,1900-01-01 00:09:32.572,0.5,-0.34,-0.699999988079071
"00:09:34,507 --> 00:09:36,877","YOU LOOK AT ME AS IF, ""REMIND ME AGAIN WHAT YOUR NAME IS.""",Laura,1900-01-01 00:09:34.507,0.0,0.0,-0.30000001192092896
"00:09:36,977 --> 00:09:39,747",ON THE CONTRARY. I THINK I'M COMING FROM SOMEWHERE,Paul,1900-01-01 00:09:36.977,0.0,0.0,0.20000000298023224
"00:09:39,847 --> 00:09:41,514",THAT I THINK YOU KNOW VERY WELL.,Paul,1900-01-01 00:09:39.847,0.2,0.3384,0.8999999761581421
"00:09:41,615 --> 00:09:43,717",THAT'S EXACTLY WHY I'M DWELLING ON THIS POINT--,Paul,1900-01-01 00:09:41.615,0.25,0.0258,-0.699999988079071
"00:09:43,817 --> 00:09:46,353",WHAT POINT?,Laura,1900-01-01 00:09:43.817,0.0,0.0,-0.10000000149011612
,YOUR ANGER.,Paul,1900-01-01 00:09:43.817,-0.7,-0.5719,0.0
"00:09:46,453 --> 00:09:48,822",MY ANGER OVER--,Laura,1900-01-01 00:09:46.453,-0.7,-0.5719,0.0
"00:09:50,157 --> 00:09:52,125",YOU'RE TRYING TO MAKE ME ANGRY.,Laura,1900-01-01 00:09:50.157,-0.5,-0.5106,-0.800000011920929
"00:09:52,225 --> 00:09:54,662",YOU'RE PROVOKING ME.,Laura,1900-01-01 00:09:52.225,0.0,-0.2023,-0.800000011920929
"00:09:54,762 --> 00:09:56,897","NO, I'M SUGGESTING THAT YOU ALREADY WERE ANGRY",Paul,1900-01-01 00:09:54.762,-0.5,-0.5106,-0.800000011920929
"00:09:56,997 --> 00:09:58,866",BEFORE YOU CAME IN THE DOOR.,Paul,1900-01-01 00:09:56.997,0.0,0.0,-0.30000001192092896
"00:09:58,966 --> 00:10:01,534",YOU WERE SO ANGRY THAT YOU WERE CONSIDERING NOT COMING HERE AT ALL.,Paul,1900-01-01 00:09:58.966,-0.5,-0.6418,-0.800000011920929
"00:10:01,635 --> 00:10:04,337",AND YOU EXPRESSED THAT ANGER BY COMING LATE.,Paul,1900-01-01 00:10:01.635,-0.5,-0.5719,-0.699999988079071
"00:10:04,437 --> 00:10:06,173",FUCK! I CAN'T WIN HERE. YOU'RE--,Laura,1900-01-01 00:10:04.437,0.15000000000000002,-0.7823,-0.10000000149011612
"00:10:06,273 --> 00:10:08,141", WHAT? ,Paul,1900-01-01 00:10:06.273,0.0,0.0,-0.10000000149011612
,I WAS GONNA TELL YOU WHAT CONCLUSIONS,Laura,1900-01-01 00:10:06.273,0.0,0.0,-0.6000000238418579
"00:10:08,241 --> 00:10:10,644","I'VE REACHED THIS WEEK, BUT YOU'RE NOT INTERESTED, ARE YOU?",Laura,1900-01-01 00:10:08.241,-0.125,-0.3993,-0.5
"00:10:10,744 --> 00:10:13,046","YOU'D PREFER TO BAIT ME, TO PISS ME OFF TO PROVE--",Laura,1900-01-01 00:10:10.744,0.0,-0.4019,-0.6000000238418579
"00:10:13,146 --> 00:10:15,749",BUT YOU KNOW WHAT THE TRUTH IS? I'M THE OPPOSITE OF ANGRY.,Laura,1900-01-01 00:10:13.146,-0.25,-0.3612,-0.20000000298023224
"00:10:15,849 --> 00:10:19,152",ANTI-ANGRY.,Paul,1900-01-01 00:10:15.849,0.0,0.0,0.30000001192092896
,"FUCK YOU, PAUL!",Laura,1900-01-01 00:10:15.849,-0.5,-0.5848,0.6000000238418579
"00:10:24,457 --> 00:10:26,226","WHEN YOU SAID YOU DIDN'T WANT ME,",Laura,1900-01-01 00:10:24.457,0.0,-0.0572,-0.800000011920929
"00:10:26,326 --> 00:10:29,096","MY FIRST INSTINCT WAS TO TELL YOU, ""WHO CARES? I DON'T WANT THIS.",Laura,1900-01-01 00:10:26.326,0.25,0.4172,-0.4000000059604645
"00:10:29,196 --> 00:10:31,631","I WON'T COME.""",Laura,1900-01-01 00:10:29.196,0.0,0.0,-0.699999988079071
