Timestamp,Dialogue,Speaker,Start Time,TextBlob_Score,VADER_Score,Google_Score
"00:03:27,074 --> 00:03:28,909","I EVEN CALLED ANDREW,",Laura,1900-01-01 00:03:27.074,0.0,0.0,-0.20000000298023224
"00:03:29,009 --> 00:03:32,280","BUT, YOU KNOW, HE NEVER CALLED ME BACK. ANYWAY, THANKS.",Laura,1900-01-01 00:03:29.009,0.1,0.5927,0.0
"00:03:35,649 --> 00:03:38,986",I THOUGHT MY HOUR WOULD BE FILLED ALREADY.,Laura,1900-01-01 00:03:35.649,0.4,0.0,-0.4000000059604645
"00:03:39,086 --> 00:03:41,322",YOUR HOUR ISN'T FILLED. HOW IS YOUR DAD?,Paul,1900-01-01 00:03:39.086,0.4,0.0,-0.10000000149011612
"00:03:41,422 --> 00:03:43,424",IS HE STILL IN I.C.U.?,Paul,1900-01-01 00:03:41.422,0.0,0.0,-0.30000001192092896
"00:03:43,524 --> 00:03:45,793",YES.,Laura,1900-01-01 00:03:43.524,0.0,0.4019,0.20000000298023224
"00:03:45,893 --> 00:03:49,229","HIS TEMPERATURE WENT UP AND THEY WANTED TO MOVE HIM TO THE WARD,",Laura,1900-01-01 00:03:45.893,0.0,0.0,-0.6000000238418579
"00:03:49,330 --> 00:03:52,766","BUT I WANT HIM KEPT THERE AS LONG AS POSSIBLE,",Laura,1900-01-01 00:03:49.330,-0.025,0.1154,-0.10000000149011612
"00:03:52,866 --> 00:03:55,303","YOU KNOW, WHERE HE'S GOT ONE-ON-ONE NURSING CARE.",Laura,1900-01-01 00:03:52.866,0.0,0.4939,-0.4000000059604645
"00:04:02,310 --> 00:04:05,212","HE LOOKS SO SMALL, YOU KNOW.",Laura,1900-01-01 00:04:02.310,-0.25,0.0,-0.5
"00:04:05,313 --> 00:04:07,815",SO TINY.,Laura,1900-01-01 00:04:05.313,0.0,0.0,0.30000001192092896
"00:04:07,915 --> 00:04:09,650",( sighs ),Laura,1900-01-01 00:04:07.915,0.0,0.0,0.0
"00:04:09,750 --> 00:04:12,653",HE LOOKS LOST IN THAT HUGE BED.,Laura,1900-01-01 00:04:09.750,0.39999999999999997,0.0,-0.699999988079071
"00:04:15,656 --> 00:04:18,659",YOU CAN BARELY SEE HIS BODY UNDER THE SHEETS.,Laura,1900-01-01 00:04:15.656,0.05,0.0,0.20000000298023224
"00:04:23,030 --> 00:04:25,333",HE LOOKS LIKE E.T.,Laura,1900-01-01 00:04:23.030,0.0,0.3612,0.10000000149011612
"00:04:29,269 --> 00:04:32,272","YOU'D THINK I'D BE MORE RESISTANT, HUH?",Laura,1900-01-01 00:04:29.269,0.5,0.0,-0.30000001192092896
"00:04:32,373 --> 00:04:35,909",I'VE ALREADY SEEN PEOPLE SHRINK INTO LITTLE GREMLINS.,Laura,1900-01-01 00:04:32.373,-0.1875,0.0,-0.20000000298023224
"00:04:39,780 --> 00:04:41,782",BUT NOT MY FATHER.,Laura,1900-01-01 00:04:39.780,0.0,0.0,-0.800000011920929
"00:04:49,957 --> 00:04:52,225",I TOOK YOUR ADVICE.,Laura,1900-01-01 00:04:49.957,0.0,0.0,-0.10000000149011612
"00:04:52,326 --> 00:04:53,961",I TOLD HIM ABOUT DAVID.,Laura,1900-01-01 00:04:52.326,0.0,0.0,-0.4000000059604645
"00:04:54,061 --> 00:04:57,498","WHEN I LEFT HERE LAST WEEK, I CALLED HIM ON THE WAY HOME.",Laura,1900-01-01 00:04:54.061,0.0,0.0,-0.20000000298023224
"00:04:57,598 --> 00:05:00,901",HE WAS SO HAPPY TO HEAR FROM ME.,Laura,1900-01-01 00:04:57.598,0.8,0.6948,0.8999999761581421
"00:05:01,001 --> 00:05:04,605","IT HAD BEEN A MONTH SINCE WE'D SEEN EACH OTHER,",Laura,1900-01-01 00:05:01.001,-0.125,0.0,-0.4000000059604645
"00:05:04,705 --> 00:05:08,141",SO I WENT AROUND TO HIS HOUSE AND HE ORDERED TAKEOUT.,Laura,1900-01-01 00:05:04.705,0.0,0.0,0.0
"00:05:08,241 --> 00:05:10,210",MY DAD NEVER ORDERS TAKEOUT.,Laura,1900-01-01 00:05:08.241,0.0,0.0,-0.4000000059604645
"00:05:10,310 --> 00:05:11,812",HE DOESN'T KNOW HOW.,Laura,1900-01-01 00:05:10.310,0.0,0.0,0.0
"00:05:11,912 --> 00:05:15,816","I SWEAR, HE ORDERED HALF THE MENU. I'M NOT EXAGGERATING.",Laura,1900-01-01 00:05:11.912,-0.16666666666666666,0.0818,-0.4000000059604645
"00:05:19,252 --> 00:05:22,089","HE MEANS WELL, BUT I DON'T THINK HE KNOWS WHAT I LIKE.",Laura,1900-01-01 00:05:19.252,0.0,0.5859,-0.30000001192092896
"00:05:24,224 --> 00:05:26,394",DO YOU KNOW WHAT YOUR KIDS LIKE?,Laura,1900-01-01 00:05:24.224,0.0,0.3612,-0.30000001192092896
"00:05:26,494 --> 00:05:30,330",YOU MEAN APART FROM PANCAKES?,Paul,1900-01-01 00:05:26.494,-0.3125,0.0,-0.5
"00:05:31,999 --> 00:05:35,035",WHEN I TOLD HIM ABOUT DAVID HE SAID...,Laura,1900-01-01 00:05:31.999,0.0,0.0,-0.6000000238418579
"00:05:38,105 --> 00:05:40,007","""I THOUGHT SO.""",Laura,1900-01-01 00:05:38.105,0.0,0.0,-0.10000000149011612
"00:05:40,107 --> 00:05:43,877","WE WERE SITTING IN THE KITCHEN SURROUNDED BY TAKEOUT CONTAINERS,",Laura,1900-01-01 00:05:40.107,0.0,0.0,-0.20000000298023224
"00:05:43,977 --> 00:05:45,879",ABOUT 20 OF THEM.,Laura,1900-01-01 00:05:43.977,0.0,0.0,0.0
"00:05:45,979 --> 00:05:49,583","HE WAS JUST PUSHING HIS EGG ROLL FROM ONE SIDE OF THE PLATE TO THE OTHER,",Laura,1900-01-01 00:05:45.979,-0.125,0.0,-0.20000000298023224
"00:05:49,683 --> 00:05:51,619",DIPPING IT IN THE HOT MUSTARD WITHOUT LOOKING UP AT ME,Laura,1900-01-01 00:05:49.683,0.25,0.0,-0.30000001192092896
"00:05:51,719 --> 00:05:53,787","AND SAYS, ""I THOUGHT SO.""",Laura,1900-01-01 00:05:51.719,0.0,0.0,-0.30000001192092896
"00:05:54,888 --> 00:05:56,490",HMM.,Laura,1900-01-01 00:05:54.888,0.0,0.0,0.20000000298023224
"00:06:02,563 --> 00:06:05,766",DID YOU TELL HIM THE FULL STORY? ,Paul,1900-01-01 00:06:02.563,0.35,0.0,0.0
,"YEAH, WELL,",Laura,1900-01-01 00:06:02.563,0.0,0.5106,0.8999999761581421
"00:06:05,866 --> 00:06:09,570",MORE OR LESS. I TOLD HIM THAT I SLEPT WITH DAVID AT OUR HOUSE.,Laura,1900-01-01 00:06:05.866,0.16666666666666669,0.0,-0.4000000059604645
"00:06:09,670 --> 00:06:11,439","HE ASKED ME IF IT CONTINUED LATER,",Laura,1900-01-01 00:06:09.670,0.0,0.0,-0.4000000059604645
"00:06:11,539 --> 00:06:16,444","AND I SAID, ""NO, IT WAS JUST A PASSING THING.""",Laura,1900-01-01 00:06:11.539,0.0,0.0,-0.6000000238418579
"00:06:16,544 --> 00:06:19,179","THAT NOTHING HAPPENED TO ME, HE DIDN'T NEED TO WORRY,",Laura,1900-01-01 00:06:16.544,0.0,0.3412,-0.6000000238418579
"00:06:19,279 --> 00:06:21,248",THAT IT CAME UP IN THERAPY,Laura,1900-01-01 00:06:19.279,0.0,0.0,0.10000000149011612
"00:06:21,348 --> 00:06:23,651",AND I THOUGHT I SHOULD TALK TO HIM ABOUT IT.,Laura,1900-01-01 00:06:21.348,0.0,0.0,-0.5
"00:06:23,751 --> 00:06:27,888",IT DOESN'T SOUND TO ME LIKE YOUR FATHER WAS--,Paul,1900-01-01 00:06:23.751,0.4,0.3612,0.30000001192092896
"00:06:27,988 --> 00:06:30,090",DOESN'T SOUND LIKE HE WAS SURPRISED.,Paul,1900-01-01 00:06:27.988,0.25,-0.0541,0.0
"00:06:32,359 --> 00:06:35,128",HOW DO YOU FEEL ABOUT THAT?,Paul,1900-01-01 00:06:32.359,0.0,0.0,-0.10000000149011612
"00:06:35,228 --> 00:06:38,365","THAT HE MIGHT HAVE KNOWN ALL ALONG,",Paul,1900-01-01 00:06:35.228,0.0,0.0,-0.5
"00:06:38,466 --> 00:06:40,768",AND THAT HE DIDN'T DO ANYTHING ABOUT IT?,Paul,1900-01-01 00:06:38.466,0.0,0.0,-0.800000011920929
"00:06:41,802 --> 00:06:45,005",I DIDN'T TAKE IT THAT WAY.,Laura,1900-01-01 00:06:41.802,0.0,0.0,-0.699999988079071
"00:06:45,105 --> 00:06:47,575","LOOK, PAUL, THE PAIN, YOU KNOW, THE SHOCK OF IT WAS SO BAD,",Laura,1900-01-01 00:06:45.105,-0.6999999999999998,-0.8858,-0.800000011920929
"00:06:47,675 --> 00:06:51,411","HE IMMEDIATELY HAD TO ACT AS IF HE'D KNOWN ALL ALONG,",Laura,1900-01-01 00:06:47.675,0.0,0.0,-0.20000000298023224
"00:06:51,512 --> 00:06:54,548",AS IF TO DEFLECT THE SHOCK OF IT TO...,Laura,1900-01-01 00:06:51.512,0.0,-0.3818,0.0
"00:06:57,150 --> 00:06:59,520","OLD HABITS DIE HARD, HUH?",Laura,1900-01-01 00:06:57.150,-0.09583333333333334,-0.6486,0.0
"00:06:59,620 --> 00:07:01,221","YOU CAN TAKE THE GIRL OUT OF THERAPY,",Laura,1900-01-01 00:06:59.620,0.0,0.0,0.6000000238418579
"00:07:01,321 --> 00:07:04,091",BUT YOU CAN'T TAKE THE THERAPY OUT OF THE CONVERSATION.,Laura,1900-01-01 00:07:01.321,0.0,0.0,-0.800000011920929
"00:07:18,405 --> 00:07:21,742",IT'S FUNNY. THINGS FEEL DIFFERENT.,Laura,1900-01-01 00:07:18.405,0.125,0.4404,0.30000001192092896
"00:07:23,076 --> 00:07:25,145",FEELS LIKE I HAVEN'T BEEN HERE FOR A YEAR.,Laura,1900-01-01 00:07:23.076,0.0,0.3612,0.10000000149011612
"00:07:32,653 --> 00:07:34,588",ARE THOSE NEW SHOES?,Laura,1900-01-01 00:07:32.653,0.13636363636363635,0.0,0.0
"00:07:34,688 --> 00:07:36,524","THESE? NO, I FOUND THEM IN THE CLOSET.",Paul,1900-01-01 00:07:34.688,0.0,0.0,-0.30000001192092896
"00:07:36,624 --> 00:07:39,960",I'D FORGOTTEN ABOUT THEM. I USED TO WEAR THEM BEFORE--,Paul,1900-01-01 00:07:36.624,0.0,-0.2263,0.0
"00:07:40,060 --> 00:07:42,429",BEFORE I WAS MARRIED. ,Paul,1900-01-01 00:07:40.060,0.25,0.0,-0.30000001192092896
,THEY'RE NICE.,Laura,1900-01-01 00:07:40.060,0.6,0.4215,0.8999999761581421
"00:07:42,530 --> 00:07:44,898",THINK SO?,Paul,1900-01-01 00:07:42.530,0.0,0.0,0.0
"00:07:53,406 --> 00:07:55,743",I'M REALLY GLAD THAT YOU CALLED.,Paul,1900-01-01 00:07:53.406,0.5,0.5095,0.8999999761581421
"00:07:56,810 --> 00:07:58,111",REALLY?,Laura,1900-01-01 00:07:56.810,0.2,0.0,-0.6000000238418579
"00:07:59,212 --> 00:08:01,481","WHAT, DID YOU MISS ME?",Laura,1900-01-01 00:07:59.212,0.0,-0.1531,-0.5
"00:08:03,884 --> 00:08:05,719","YES, I DID.",Paul,1900-01-01 00:08:03.884,0.0,0.4019,0.0
"00:08:08,388 --> 00:08:10,991",EVEN AFTER THAT DRAMATIC EXIT LAST WEEK?,Laura,1900-01-01 00:08:08.388,-0.21666666666666667,0.0,-0.20000000298023224
"00:08:11,091 --> 00:08:12,860",YEAH.,Paul,1900-01-01 00:08:11.091,0.0,0.296,0.8999999761581421
"00:08:13,994 --> 00:08:15,963",REALLY?,Laura,1900-01-01 00:08:13.994,0.2,0.0,-0.6000000238418579
"00:08:16,063 --> 00:08:18,331",YEAH.,Paul,1900-01-01 00:08:16.063,0.0,0.296,0.8999999761581421
"00:08:18,431 --> 00:08:21,468",I GUESS THE PROSPECT OF--,Paul,1900-01-01 00:08:18.431,0.0,0.296,0.0
"00:08:21,569 --> 00:08:24,271",OF NOT SEEING YOU AGAIN KIND OF--,Paul,1900-01-01 00:08:21.569,0.6,0.5267,-0.800000011920929
"00:08:24,371 --> 00:08:26,740",KIND OF SCARED ME.,Paul,1900-01-01 00:08:24.371,0.6,-0.4404,-0.5
"00:08:28,008 --> 00:08:31,044",LOSING A PATIENT IS SUCH A BIG DEAL?,Laura,1900-01-01 00:08:28.008,0.0,-0.3818,0.0
"00:08:33,647 --> 00:08:35,949",LOSING YOU IS A BIG DEAL.,Paul,1900-01-01 00:08:33.647,0.0,-0.3818,0.10000000149011612
"00:08:43,090 --> 00:08:45,258",DOES IT BOTHER YOU THAT I SAID THAT?,Paul,1900-01-01 00:08:43.090,0.0,-0.34,-0.20000000298023224
"00:08:45,358 --> 00:08:48,596","NO, I JUST DON'T UNDERSTAND WHY YOU'RE SAYING IT. I MEAN, WHY NOW?",Paul,1900-01-01 00:08:45.358,-0.3125,0.0,-0.699999988079071
"00:08:51,565 --> 00:08:53,366",IS THIS A TRICK?,Laura,1900-01-01 00:08:51.565,0.0,-0.0516,-0.20000000298023224
"00:08:53,466 --> 00:08:55,569",WHY WOULD I BE TRICKING YOU?,Paul,1900-01-01 00:08:53.466,0.0,0.0258,-0.699999988079071
"00:08:55,669 --> 00:08:57,537",I JUST DON'T UNDERSTAND WHY YOU'RE SAYING IT.,Laura,1900-01-01 00:08:55.669,0.0,0.0,-0.800000011920929
"00:08:57,638 --> 00:09:00,608",TO BE HONEST... I DON'T REALLY BELIEVE YOU.,Laura,1900-01-01 00:08:57.638,0.4,0.5106,-0.30000001192092896
"00:09:00,708 --> 00:09:03,777","IT'S THE TRUTH, LAURA.",Paul,1900-01-01 00:09:00.708,0.0,0.3182,0.20000000298023224
"00:09:03,877 --> 00:09:06,379",I'M TRYING TO SAY HOW I FEEL ABOUT YOU.,Paul,1900-01-01 00:09:03.877,0.0,0.0,-0.4000000059604645
"00:09:06,479 --> 00:09:08,015",I THINK YOU DESERVE TO KNOW.,Paul,1900-01-01 00:09:06.479,0.0,0.0,-0.20000000298023224
"00:09:08,115 --> 00:09:10,417",I THINK IT'S--,Laura,1900-01-01 00:09:08.115,0.0,0.0,0.20000000298023224
"00:09:10,517 --> 00:09:12,519",I THINK IT'S TIME FOR YOU TO KNOW.,Paul,1900-01-01 00:09:10.517,0.0,0.0,0.30000001192092896
"00:09:12,620 --> 00:09:14,988",KNOW WHAT?,Laura,1900-01-01 00:09:12.620,0.0,0.0,0.0
"00:09:15,088 --> 00:09:17,891",THAT I HAVE VERY DEEP FEELINGS FOR YOU.,Paul,1900-01-01 00:09:15.088,0.0,0.0,0.4000000059604645
"00:09:17,991 --> 00:09:21,929",I KEEP THINKING ABOUT YOU ALL THE TIME.,Paul,1900-01-01 00:09:17.991,0.0,0.0,-0.20000000298023224
"00:09:22,029 --> 00:09:24,632",I REALLY MISS YOU SOMETIMES. IT'S...,Paul,1900-01-01 00:09:22.029,0.2,-0.2247,0.0
"00:09:25,699 --> 00:09:28,769","NO, NOT SOMETIMES--",Paul,1900-01-01 00:09:25.699,0.0,0.0,-0.800000011920929
"00:09:30,403 --> 00:09:31,438",OFTEN.,Paul,1900-01-01 00:09:30.403,0.0,0.0,0.30000001192092896
"00:09:31,538 --> 00:09:34,307",I MISS YOU OFTEN.,Paul,1900-01-01 00:09:31.538,0.0,-0.1531,0.0
"00:09:52,392 --> 00:09:55,562","OKAY, SO WHAT NOW?",Laura,1900-01-01 00:09:52.392,0.5,0.2263,0.0
"00:09:55,663 --> 00:09:58,899","I MEAN, IF I SAY YES, THEN WHAT, IT WILL HAPPEN?",Laura,1900-01-01 00:09:55.663,-0.3125,0.4019,-0.6000000238418579
"00:09:58,999 --> 00:10:02,435","WHAT, THIS ISN'T THERAPY, SO IT'S OKAY ALL OF A SUDDEN?",Laura,1900-01-01 00:09:58.999,0.25,0.2911,-0.20000000298023224
"00:10:02,535 --> 00:10:05,472",YOU KNOW WHAT? THIS WHOLE THING DOESN'T SEEM RIGHT.,Laura,1900-01-01 00:10:02.535,0.24285714285714285,0.0,0.0
"00:10:05,572 --> 00:10:08,809",IT FEELS WEIRD. ,Laura,1900-01-01 00:10:05.572,-0.5,-0.1779,-0.10000000149011612
,"WHAT, THAT I--",Paul,1900-01-01 00:10:05.572,0.0,0.0,-0.30000001192092896
"00:10:08,909 --> 00:10:10,944",THAT I SAID THAT I HAD FEELINGS FOR YOU?,Paul,1900-01-01 00:10:08.909,0.0,0.0,-0.30000001192092896
"00:10:11,044 --> 00:10:13,446","YOU'RE TESTING ME. ARE YOU TESTING ME, PAUL?",Laura,1900-01-01 00:10:11.044,0.0,0.0,-0.800000011920929
"00:10:13,546 --> 00:10:14,848",NO.,Paul,1900-01-01 00:10:13.546,0.0,0.0,-0.6000000238418579
"00:10:28,495 --> 00:10:30,030",OKAY.,Laura,1900-01-01 00:10:28.495,0.5,0.2263,0.4000000059604645
"00:10:33,400 --> 00:10:35,135","OKAY, GOOD.",Laura,1900-01-01 00:10:33.400,0.6,0.5859,0.800000011920929
"00:10:45,145 --> 00:10:48,415","YOU KNOW, WE NEVER SAT ON THE SAME COUCH BEFORE.",Laura,1900-01-01 00:10:45.145,0.0,0.0,-0.30000001192092896
"00:10:50,818 --> 00:10:52,720",SO WHAT NOW?,Paul,1900-01-01 00:10:50.818,0.0,0.0,-0.30000001192092896
"00:10:52,820 --> 00:10:55,222","I DON'T KNOW, PAUL.",Laura,1900-01-01 00:10:52.820,0.0,0.0,-0.5
"00:10:56,724 --> 00:10:58,325",( sighs ),Laura,1900-01-01 00:10:56.724,0.0,0.0,0.0
"00:11:00,127 --> 00:11:01,829",CAN I...,Laura,1900-01-01 00:11:00.127,0.0,0.0,0.0
"00:11:07,701 --> 00:11:10,203",LISTEN TO US. IT'S NOT SUPPOSED TO BE LIKE THIS.,Laura,1900-01-01 00:11:07.701,0.0,0.3612,-0.5
"00:11:10,303 --> 00:11:12,039",EVERYTHING'S SO POLITE.,Laura,1900-01-01 00:11:10.303,0.0,0.0,0.5
"00:11:12,139 --> 00:11:14,207","I MEAN, WITH ANDREW, TWO HOURS AFTER I MET HIM,",Laura,1900-01-01 00:11:12.139,-0.3125,0.0,-0.5
"00:11:14,307 --> 00:11:17,110",I WAS IN HIS BED.,Laura,1900-01-01 00:11:14.307,0.0,0.0,-0.6000000238418579
"00:11:17,210 --> 00:11:19,479","LUCKY IT WAS DARK. IF I'D SEEN THE CONDITION OF HIS APARTMENT,",Laura,1900-01-01 00:11:17.210,0.09166666666666666,0.4215,-0.20000000298023224
"00:11:19,579 --> 00:11:22,249",I PROBABLY WOULDN'T HAVE SLEPT WITH HIM.,Laura,1900-01-01 00:11:19.579,0.0,0.0,-0.699999988079071
"00:11:22,349 --> 00:11:24,084","NO, ACTUALLY, I WOULD HAVE,",Laura,1900-01-01 00:11:22.349,0.0,0.0,-0.800000011920929
"00:11:24,184 --> 00:11:26,887",'CAUSE THAT'S HOW IT IS WITH ME. I ACT ON IMPULSE.,Laura,1900-01-01 00:11:24.184,0.0,0.0,0.0
"00:11:26,987 --> 00:11:29,222",DO YOU THINK THIS IS ACTING ON IMPULSE?,Paul,1900-01-01 00:11:26.987,0.0,0.0,-0.6000000238418579
"00:11:29,322 --> 00:11:31,658",THIS ISN'T IMPULSIVE.,Laura,1900-01-01 00:11:29.322,0.0,0.0,0.0
"00:11:31,759 --> 00:11:34,461",THIS IS THE LONGEST FOREPLAY I'VE EVER EXPERIENCED.,Laura,1900-01-01 00:11:31.759,0.8,0.0,-0.10000000149011612
"00:11:34,561 --> 00:11:38,265",A YEAR OF JUST GETTING TO KNOW YOU.,Laura,1900-01-01 00:11:34.561,0.0,0.0,-0.10000000149011612
"00:11:43,603 --> 00:11:45,839","WHAT DO YOU KNOW ABOUT ME, LAURA?",Paul,1900-01-01 00:11:43.603,0.0,0.0,-0.10000000149011612
"00:11:48,876 --> 00:11:51,111","SPECIFICS, YOU MEAN?",Laura,1900-01-01 00:11:48.876,-0.3125,0.0,-0.4000000059604645
"00:11:54,414 --> 00:11:56,784",I KNOW SOME THINGS.,Laura,1900-01-01 00:11:54.414,0.0,0.0,0.0
"00:11:56,884 --> 00:11:58,485",I KNOW YOU HAVE CHILDREN.,Laura,1900-01-01 00:11:56.884,0.0,0.0,0.10000000149011612
"00:11:58,585 --> 00:12:00,020","YES, I DO.",Paul,1900-01-01 00:11:58.585,0.0,0.4019,0.800000011920929
"00:12:00,120 --> 00:12:02,722","MAX, ROSIE, IAN. YEAH, AND WHAT ELSE?",Paul,1900-01-01 00:12:00.120,0.0,0.296,0.30000001192092896
"00:12:14,201 --> 00:12:17,070",ONCE OR TWICE YOU HAVEN'T WORN YOUR WEDDING RING.,Laura,1900-01-01 00:12:14.201,0.0,0.2235,-0.6000000238418579
"00:12:18,505 --> 00:12:20,173",I NOTICED THAT.,Laura,1900-01-01 00:12:18.505,0.0,0.0,-0.10000000149011612
"00:12:23,911 --> 00:12:26,679",IT'S BECAUSE...,Paul,1900-01-01 00:12:23.911,0.0,0.0,0.0
"00:12:26,780 --> 00:12:29,850","SOMETIMES WHEN I'M WASHING THE DISHES, THE...",Paul,1900-01-01 00:12:26.780,0.0,0.0,-0.5
"00:12:32,752 --> 00:12:35,288",THE DISH SOAP GETS UNDER THE BAND,Paul,1900-01-01 00:12:32.752,0.0,0.0,-0.4000000059604645
"00:12:36,356 --> 00:12:38,358",AND IRRITATES THE SKIN.,Paul,1900-01-01 00:12:36.356,0.0,-0.4019,-0.20000000298023224
"00:12:44,731 --> 00:12:47,567",WHAT ARE YOU THINKING ABOUT NOW?,Paul,1900-01-01 00:12:44.731,0.0,0.0,-0.5
"00:12:47,667 --> 00:12:49,837",JUST YOU.,Laura,1900-01-01 00:12:47.667,0.0,0.0,-0.20000000298023224
"00:13:05,018 --> 00:13:07,020",I REMEMBER ONCE WHEN I WAS--,Paul,1900-01-01 00:13:05.018,0.0,0.0,0.0
"00:13:07,120 --> 00:13:09,622","( clears throat ) I WAS ABOUT 14,",Paul,1900-01-01 00:13:07.120,0.0,0.0772,-0.10000000149011612
"00:13:09,722 --> 00:13:12,625",I HAD A CRUSH--,Paul,1900-01-01 00:13:09.722,0.0,-0.1531,-0.30000001192092896
"00:13:12,725 --> 00:13:14,828","NO, ACTUALLY, I DIDN'T HAVE A CRUSH.",Paul,1900-01-01 00:13:12.725,0.0,0.1139,-0.800000011920929
"00:13:14,928 --> 00:13:17,464",I FELL IN LOVE WITH...,Paul,1900-01-01 00:13:14.928,0.5,0.6369,0.8999999761581421
"00:13:18,966 --> 00:13:21,268",MY BIOLOGY TEACHER.,Paul,1900-01-01 00:13:18.966,0.0,0.0,0.30000001192092896
"00:13:21,368 --> 00:13:25,172","OH, YEAH? WELL... ",Laura,1900-01-01 00:13:21.368,0.0,0.5106,0.4000000059604645
,"SHE MUST HAVE BEEN ABOUT 33, 34.",Paul,1900-01-01 00:13:21.368,0.0,0.0,-0.4000000059604645
"00:13:26,907 --> 00:13:29,676","I USED TO WRITE HER THESE BIG LONG POEMS,",Paul,1900-01-01 00:13:26.907,-0.025,0.0,0.20000000298023224
