Timestamp,Dialogue,Speaker,Start Time,TextBlob_Score,VADER_Score,Google_Score
"00:03:56,103 --> 00:03:58,439",EXHALE.,Laura,1900-01-01 00:03:56.103,0.0,0.0,0.20000000298023224
"00:04:01,942 --> 00:04:03,811",NO?,Laura,1900-01-01 00:04:01.942,0.0,0.0,-0.30000001192092896
"00:04:03,911 --> 00:04:06,146",WELL...,Laura,1900-01-01 00:04:03.911,0.0,0.2732,0.6000000238418579
"00:04:06,246 --> 00:04:08,816",MAYBE I'M A LOUSY DOCTOR.,Laura,1900-01-01 00:04:06.246,-0.5,-0.5423,-0.10000000149011612
"00:04:13,954 --> 00:04:15,856",SO HOW'S YOUR WEEK BEEN?,Paul,1900-01-01 00:04:13.954,0.0,0.0,-0.6000000238418579
"00:04:15,956 --> 00:04:18,258",( scoffs ),Laura,1900-01-01 00:04:15.956,0.0,0.0,0.0
"00:04:18,359 --> 00:04:21,028",DON'T ASK ME ABOUT MY WEEK. IT WAS TERRIBLE.,Laura,1900-01-01 00:04:18.359,-1.0,-0.4767,-0.6000000238418579
"00:04:22,229 --> 00:04:24,532",HOW TERRIBLE?,Paul,1900-01-01 00:04:22.229,-1.0,-0.4767,-0.800000011920929
"00:04:27,167 --> 00:04:29,036",I WAS IN SURGERY ON FRIDAY,Laura,1900-01-01 00:04:27.167,0.0,0.0,-0.10000000149011612
"00:04:29,136 --> 00:04:31,472","AND THIS 15-YEAR-OLD GIRL,",Laura,1900-01-01 00:04:29.136,0.0,0.0,0.0
"00:04:31,572 --> 00:04:35,343",SHE HAD THIS TUMOR ON HER CHEEK.,Laura,1900-01-01 00:04:31.572,0.0,-0.4588,-0.10000000149011612
"00:04:35,443 --> 00:04:38,245","IT WAS NOTHING-- BENIGN, COSMETIC.",Laura,1900-01-01 00:04:35.443,0.0,-0.2411,-0.6000000238418579
"00:04:38,346 --> 00:04:40,481","AND EVERYTHING'S GOING GREAT, RIGHT?",Laura,1900-01-01 00:04:38.346,0.5428571428571429,0.6249,0.699999988079071
"00:04:40,581 --> 00:04:42,850",NOTHING WRONG WITH THE ANESTHETIC.,Laura,1900-01-01 00:04:40.581,-0.5,0.3724,0.699999988079071
"00:04:42,950 --> 00:04:46,186",AND MY ATTENDING GETS CALLED AWAY TO CONSULT ON A PROCEDURE,Laura,1900-01-01 00:04:42.950,0.0,0.0,-0.699999988079071
"00:04:46,286 --> 00:04:48,889",AND THE SURGERY ENDED FASTER THAN NORMAL.,Laura,1900-01-01 00:04:46.286,0.15,0.0,-0.20000000298023224
"00:04:48,989 --> 00:04:50,624",IT WAS SIMPLE.,Laura,1900-01-01 00:04:48.989,0.0,0.0,0.30000001192092896
"00:04:50,724 --> 00:04:53,293",AND I'M LEFT WITH HER STILL ANESTHETIZED.,Laura,1900-01-01 00:04:50.724,0.0,0.0,-0.699999988079071
"00:04:53,394 --> 00:04:55,896",SO I CALLED TO ASK WHAT TO DO.,Laura,1900-01-01 00:04:53.394,0.0,0.0,-0.5
"00:04:55,996 --> 00:04:58,966",I'D NEVER BEEN IN THAT SITUATION BEFORE WITH A PATIENT WHO'S NEVER WOKEN UP.,Laura,1900-01-01 00:04:55.996,0.0,0.0,-0.30000001192092896
"00:04:59,066 --> 00:05:00,868",AND THEY TOLD ME TO TAKE HER,Laura,1900-01-01 00:04:59.066,0.0,0.0,-0.800000011920929
"00:05:00,968 --> 00:05:02,903",INTO THE RECOVERY ROOM.,Laura,1900-01-01 00:05:00.968,0.0,0.0,-0.20000000298023224
"00:05:03,003 --> 00:05:05,906","SHE WAS STILL INTUBATED, AND THE ATTENDING WAS SUPPOSED TO REMOVE THE TUBE",Laura,1900-01-01 00:05:03.003,0.0,0.0,-0.699999988079071
"00:05:06,006 --> 00:05:08,576",WHEN SHE WAKES UP.,Laura,1900-01-01 00:05:06.006,0.0,0.0,0.0
"00:05:10,110 --> 00:05:12,780","SHE WAS A SWEET GIRL, PRETTY.",Laura,1900-01-01 00:05:10.110,0.3,0.7351,0.6000000238418579
"00:05:12,880 --> 00:05:15,549",MICHELLE WAS HER NAME.,Laura,1900-01-01 00:05:12.880,0.0,0.0,0.0
"00:05:15,649 --> 00:05:18,519","BEFORE THE OP, I WAS TALKING TO HER MOM",Laura,1900-01-01 00:05:15.649,0.0,0.0,-0.4000000059604645
"00:05:18,619 --> 00:05:20,488",WHO TOLD ME THAT SHE'D BEEN ASKING FOR THIS OPERATION,Laura,1900-01-01 00:05:18.619,0.0,0.0,-0.6000000238418579
"00:05:20,588 --> 00:05:22,856",SINCE SHE WAS 9--,Laura,1900-01-01 00:05:20.588,0.0,0.0,0.10000000149011612
"00:05:22,956 --> 00:05:25,626",THEY RECOMMENDED THAT SHE PUT IT OFF FOR A WHILE--,Laura,1900-01-01 00:05:22.956,0.0,0.2023,-0.30000001192092896
"00:05:25,726 --> 00:05:28,228","AND HOW SHE WASN'T AFRAID,",Laura,1900-01-01 00:05:25.726,-0.6,0.0,-0.20000000298023224
"00:05:28,328 --> 00:05:30,330","JUST WANTED THIS THING GONE,",Laura,1900-01-01 00:05:28.328,0.0,0.0,-0.699999988079071
"00:05:30,431 --> 00:05:32,933",THIS FATTY LUMP OFF HER PRETTY FACE.,Laura,1900-01-01 00:05:30.431,0.024999999999999994,0.4939,0.10000000149011612
"00:05:37,304 --> 00:05:39,039","AND THEN SUDDENLY, SHE WASN'T BREATHING.",Laura,1900-01-01 00:05:37.304,0.0,0.0,-0.20000000298023224
"00:05:39,139 --> 00:05:41,642","I DON'T KNOW WHAT HAPPENED, PAUL.",Laura,1900-01-01 00:05:39.139,0.0,0.0,-0.699999988079071
"00:05:41,742 --> 00:05:43,977",I TOOK HER INTO RECOVERY AND TWO MINUTES LATER SHE WAS BLUE.,Laura,1900-01-01 00:05:41.742,0.0,0.0,-0.5
"00:05:44,077 --> 00:05:48,416","I MEAN, ATCHESON-- HE'S THE SENIOR ATTENDING--",Laura,1900-01-01 00:05:44.077,-0.3125,0.0,-0.10000000149011612
"00:05:48,516 --> 00:05:50,017",HE PUSHED ME ASIDE AND POUNCED ON HER,Laura,1900-01-01 00:05:48.516,0.0,0.0,0.0
"00:05:50,117 --> 00:05:53,554","WITH CHEST COMPRESSIONS. I HAD NO IDEA WHAT WENT WRONG, PAUL.",Laura,1900-01-01 00:05:50.117,-0.5,-0.6486,-0.30000001192092896
"00:05:53,654 --> 00:05:55,556","THEY EXTUBATED HER, AND SHE WAS BREATHING.",Laura,1900-01-01 00:05:53.654,0.0,0.0,0.0
"00:05:55,656 --> 00:05:59,359",EVERYTHING WAS FINE. IT WAS OKAY.,Laura,1900-01-01 00:05:55.656,0.45833333333333337,0.4019,0.5
"00:06:02,396 --> 00:06:05,265",HOW DID YOU FEEL DURING THOSE FEW MINUTES,Paul,1900-01-01 00:06:02.396,-0.2,0.0,-0.4000000059604645
"00:06:05,365 --> 00:06:07,300",WHEN THE...,Paul,1900-01-01 00:06:05.365,0.0,0.0,-0.20000000298023224
"00:06:07,401 --> 00:06:10,170","FANTASTIC, NEVER BETTER.",Laura,1900-01-01 00:06:07.401,0.07500000000000001,0.2946,0.8999999761581421
"00:06:10,270 --> 00:06:12,473",I FELT LIKE SHIT.,Laura,1900-01-01 00:06:10.270,-0.2,-0.2732,0.5
"00:06:12,573 --> 00:06:14,575","I ONLY LOOK COMPETENT, PAUL,",Laura,1900-01-01 00:06:12.573,0.25,0.3182,0.10000000149011612
"00:06:14,675 --> 00:06:18,045","YOU KNOW-- WHITE COAT, STETHOSCOPE, PEN IN POCKET.",Laura,1900-01-01 00:06:14.675,0.0,0.0,0.0
"00:06:18,145 --> 00:06:22,182","I'M LIKE THOSE DOCTORS FROM THE PHARMACEUTICAL ADS. YOU KNOW,",Laura,1900-01-01 00:06:18.145,0.0,0.3612,0.30000001192092896
"00:06:22,282 --> 00:06:24,452","LIKE, HAND ON HIP,",Laura,1900-01-01 00:06:22.282,0.0,0.6908,0.20000000298023224
"00:06:24,552 --> 00:06:27,087","BROW A LITTLE FURROWED WITH CONCERN,",Laura,1900-01-01 00:06:24.552,-0.1875,0.0,0.0
"00:06:27,187 --> 00:06:30,057","NICE SMILE. I HAVE A PRETTY SMILE, RIGHT?",Laura,1900-01-01 00:06:27.187,0.34714285714285714,0.875,0.30000001192092896
"00:06:30,157 --> 00:06:32,092",MM-HMM.,Paul,1900-01-01 00:06:30.157,0.0,0.0,0.6000000238418579
"00:06:37,731 --> 00:06:41,168",DO YOU EXPECT THAT NOTHING WILL EVER GO WRONG WITH A PATIENT?,Paul,1900-01-01 00:06:37.731,-0.5,-0.4767,-0.30000001192092896
"00:06:41,268 --> 00:06:43,403",I DROPPED THE BALL.,Laura,1900-01-01 00:06:41.268,0.0,0.0,0.10000000149011612
"00:06:43,504 --> 00:06:45,238",BUT IS THAT WHAT,Paul,1900-01-01 00:06:43.504,0.0,0.0,-0.20000000298023224
"00:06:45,338 --> 00:06:47,074",THE ATTENDING CONCLUDED?,Paul,1900-01-01 00:06:45.338,0.0,0.0,-0.10000000149011612
"00:06:47,174 --> 00:06:50,077","I MEAN, COULDN'T IT HAVE BEEN SOMETHING ELSE, LIKE, I DON'T KNOW,",Paul,1900-01-01 00:06:47.174,-0.3125,0.3612,-0.30000001192092896
"00:06:50,177 --> 00:06:53,914","AN ALLERGIC REACTION, A DROP IN BLOOD-- ",Paul,1900-01-01 00:06:50.177,0.0,-0.5106,0.10000000149011612
,IT'S ALWAYS MY RESPONSIBILITY.,Laura,1900-01-01 00:06:50.177,0.0,0.0,0.699999988079071
"00:06:58,586 --> 00:07:02,523",TELL ME A LITTLE BIT MORE ABOUT THAT GIRL.,Paul,1900-01-01 00:06:58.586,0.15625,0.0,-0.10000000149011612
"00:07:04,391 --> 00:07:06,727",SHE HAD BRACES.,Laura,1900-01-01 00:07:04.391,0.0,0.0,-0.6000000238418579
"00:07:08,762 --> 00:07:12,432","AND THROUGH HER SURGICAL CAP, YOU COULD SEE--",Laura,1900-01-01 00:07:08.762,0.0,0.0,0.5
"00:07:12,533 --> 00:07:14,835","WHAT DO THEY CALL IT? THE BARRETTES,",Laura,1900-01-01 00:07:12.533,0.0,0.0,-0.10000000149011612
"00:07:14,935 --> 00:07:18,806",LITTLE BUTTERFLIES PINNING BACK HER BANGS. THEY WERE OLD.,Laura,1900-01-01 00:07:14.935,-0.029166666666666664,0.0,-0.10000000149011612
"00:07:18,906 --> 00:07:23,577",MUST HAVE HER MOTHER'S OR FROM A THRIFT STORE OR SOMETHING.,Laura,1900-01-01 00:07:18.906,0.0,0.0,0.699999988079071
"00:07:23,677 --> 00:07:26,747","AND SHE HAD THESE BEAUTIFUL HANDS,",Laura,1900-01-01 00:07:23.677,0.85,0.5994,0.8999999761581421
"00:07:26,847 --> 00:07:28,415","GORGEOUS HANDS. I MEAN, SHE'S JUST A GIRL,",Laura,1900-01-01 00:07:26.847,0.19374999999999998,0.6124,0.0
"00:07:28,516 --> 00:07:32,319",AND SHE HAD THESE HANDS OF A WOMAN--,Laura,1900-01-01 00:07:28.516,0.0,0.0,0.0
"00:07:32,419 --> 00:07:36,056","VERY LONG FINGERS, PRETTY LITTLE NAILS.",Laura,1900-01-01 00:07:32.419,-0.000833333333333334,0.5367,0.699999988079071
"00:07:36,156 --> 00:07:38,358","SHIT, WHEN I WAS HER AGE I USED TO EAT MY NAILS.",Laura,1900-01-01 00:07:36.156,-0.2,-0.5574,0.0
"00:07:38,458 --> 00:07:42,095","I MEAN, THEY WERE UGLY AND STUBBY AND SHORT. NERVES, I GUESS.",Laura,1900-01-01 00:07:38.458,-0.33749999999999997,-0.5719,-0.20000000298023224
"00:07:42,195 --> 00:07:44,765",WHY WERE YOU NERVOUS?,Paul,1900-01-01 00:07:42.195,0.0,-0.2732,-0.699999988079071
"00:07:46,534 --> 00:07:48,736","WELL, IT WAS, YOU KNOW, AROUND THE TIME",Laura,1900-01-01 00:07:46.534,0.0,0.2732,0.0
"00:07:48,836 --> 00:07:51,004","THAT MY MOTHER PASSED AWAY, SO...",Laura,1900-01-01 00:07:48.836,0.0,0.0,-0.6000000238418579
"00:07:54,041 --> 00:07:56,977",AND WHOSE RESPONSIBILITY WERE YOU THEN?,Paul,1900-01-01 00:07:54.041,0.0,0.0,-0.30000001192092896
"00:07:57,077 --> 00:07:59,212",WHAT DO YOU MEAN?,Laura,1900-01-01 00:07:57.077,-0.3125,0.0,-0.10000000149011612
"00:08:00,614 --> 00:08:02,883","WELL, WHO WAS TAKING CARE OF YOU?",Paul,1900-01-01 00:08:00.614,0.0,0.6486,0.10000000149011612
"00:08:02,983 --> 00:08:05,218",YOU MEAN WHO WAS WATCHING MY SLEEP?,Laura,1900-01-01 00:08:02.983,-0.3125,0.0,-0.6000000238418579
"00:08:05,318 --> 00:08:07,487",YEAH.,Paul,1900-01-01 00:08:05.318,0.0,0.296,0.8999999761581421
"00:08:07,588 --> 00:08:11,291","I WASN'T THAT GIRL ON THE OPERATING TABLE, PAUL.",Laura,1900-01-01 00:08:07.588,0.0,0.0,-0.4000000059604645
"00:08:11,391 --> 00:08:14,394","NO, IT'S JUST THAT YOU TOLD ME THAT WHEN YOUR MOTHER DIED,",Paul,1900-01-01 00:08:11.391,0.0,-0.5574,-0.8999999761581421
"00:08:14,494 --> 00:08:17,430",THAT IT WAS LIKE A KIND OF A DEATH FOR YOU TOO.,Paul,1900-01-01 00:08:14.494,0.6,-0.34,0.10000000149011612
"00:08:17,531 --> 00:08:19,833","YEAH, BUT YOU KNOW WHAT? SHIT HAPPENS.",Laura,1900-01-01 00:08:17.531,-0.2,-0.6486,0.10000000149011612
"00:08:19,933 --> 00:08:23,336","LIFE ISN'T FAIR. WHAT ARE YOU GOING TO DO, SUE GOD?",Laura,1900-01-01 00:08:19.933,0.7,0.0356,0.0
"00:08:23,436 --> 00:08:25,739","WELL, WHO WOULD YOU SUE?",Paul,1900-01-01 00:08:23.436,0.0,0.2732,0.0
"00:08:26,974 --> 00:08:28,876",YOU.,Laura,1900-01-01 00:08:26.974,0.0,0.0,0.20000000298023224
"00:08:30,844 --> 00:08:33,981","NO, SUING YOU WOULDN'T DO ME ANY GOOD, EITHER.",Laura,1900-01-01 00:08:30.844,0.7,0.2023,-0.800000011920929
"00:08:34,081 --> 00:08:37,517","THAT'S MY PROBLEM WITH PSYCHOLOGY, PAUL.",Laura,1900-01-01 00:08:34.081,0.0,-0.4019,-0.4000000059604645
"00:08:37,618 --> 00:08:39,119",YOU DIG AND YOU DIG,Laura,1900-01-01 00:08:37.618,0.0,0.0,-0.5
"00:08:39,219 --> 00:08:42,122","AND YOU UNCOVER ALL SORTS OF TRUTHS ABOUT YOURSELF,",Laura,1900-01-01 00:08:39.219,0.0,0.4215,-0.699999988079071
"00:08:42,222 --> 00:08:44,524","AND YOU TOUCH ON ALL SORTS OF PAINFUL PLACES,",Laura,1900-01-01 00:08:42.222,-0.7,-0.4404,0.0
"00:08:44,625 --> 00:08:46,560","BUT WHAT GOOD DOES IT DO, PAUL?",Laura,1900-01-01 00:08:44.625,0.7,0.5927,0.20000000298023224
"00:08:46,660 --> 00:08:48,495",I'M SERIOUS. I'M NOT BEING CYNICAL.,Laura,1900-01-01 00:08:46.660,-0.4666666666666667,0.2225,-0.20000000298023224
"00:08:48,596 --> 00:08:50,463",WHAT GOOD DOES IT DO ME TODAY,Laura,1900-01-01 00:08:48.596,0.7,0.4404,0.4000000059604645
"00:08:50,564 --> 00:08:52,866",TO KNOW HOW MUCH I SUFFERED THEN?,Laura,1900-01-01 00:08:50.564,0.2,-0.4939,0.0
"00:08:52,966 --> 00:08:56,103",I'M SICK OF FEELING SORRY FOR MYSELF.,Laura,1900-01-01 00:08:52.966,-0.6071428571428572,-0.4767,-0.699999988079071
"00:08:56,203 --> 00:08:58,572",( sighs ),Laura,1900-01-01 00:08:56.203,0.0,0.0,0.0
"00:09:00,373 --> 00:09:04,544",I FUCKING HATE FEELING SORRY FOR MYSELF. THAT'S ONE OF THE THINGS I HATE.,Laura,1900-01-01 00:09:00.373,-0.7000000000000001,-0.8166,-0.800000011920929
"00:09:05,746 --> 00:09:08,281",WHAT ELSE DO YOU HATE?,Paul,1900-01-01 00:09:05.746,-0.8,-0.5719,-0.30000001192092896
, THERE'S A LONG LIST.,Laura,1900-01-01 00:09:05.746,-0.05,0.0,0.0
"00:09:08,381 --> 00:09:10,718","WELL, FOR EXAMPLE.",Paul,1900-01-01 00:09:08.381,0.0,0.2732,0.5
"00:09:16,156 --> 00:09:18,091",OMELETS. ,Laura,1900-01-01 00:09:16.156,0.0,0.0,0.20000000298023224
,OMELETS.,Paul,1900-01-01 00:09:16.156,0.0,0.0,0.20000000298023224
"00:09:18,191 --> 00:09:21,494","OMELETS AND ALL SORT OF EGGS, BUT MOSTLY OMELETS.",Laura,1900-01-01 00:09:18.191,0.5,0.0,-0.10000000149011612
"00:09:21,595 --> 00:09:23,797",THAT'S WAS THE THING MY FATHER AND I ATE,Laura,1900-01-01 00:09:21.595,0.0,0.0,-0.10000000149011612
"00:09:23,897 --> 00:09:26,867",THE ENTIRE YEAR AFTER MY MOTHER PASSED AWAY.,Laura,1900-01-01 00:09:23.897,0.0,0.0,-0.800000011920929
"00:09:30,938 --> 00:09:34,007","I STILL HAVE FLASHBACKS, BUT FROM BEHIND, YOU KNOW?",Laura,1900-01-01 00:09:30.938,-0.4,0.0,-0.30000001192092896
"00:09:34,908 --> 00:09:36,777",I'M STANDING AT THE STOVE,Laura,1900-01-01 00:09:34.908,0.0,0.0,0.0
"00:09:36,877 --> 00:09:39,813",AND I'M BREAKING EGGS INTO A FRYING PAN.,Laura,1900-01-01 00:09:36.877,0.0,0.0,-0.4000000059604645
"00:09:39,913 --> 00:09:41,949","EVERYTHING'S VERY QUIET, NO TALKING.",Laura,1900-01-01 00:09:39.913,0.0,-0.3566,-0.5
"00:09:42,049 --> 00:09:44,818",MY DAD'S JUST SITTING THERE,Laura,1900-01-01 00:09:42.049,0.0,0.0,-0.20000000298023224
"00:09:44,918 --> 00:09:48,521",READING THE NEWSPAPER OR SOMETHING AND I'M JUST...,Laura,1900-01-01 00:09:44.918,0.0,0.0,-0.4000000059604645
"00:09:48,622 --> 00:09:52,125",BEATING THE EGGS WITH A FORK.,Laura,1900-01-01 00:09:48.622,0.0,-0.4588,-0.20000000298023224
"00:09:52,225 --> 00:09:55,262",SOMETIMES HE WOULDN'T EVEN BE READING THE NEWSPAPER.,Laura,1900-01-01 00:09:52.225,0.0,0.0,-0.699999988079071
"00:09:55,362 --> 00:09:57,898",HE WOULD JUST BE SITTING THERE,Laura,1900-01-01 00:09:55.362,0.0,0.0,-0.5
"00:09:57,998 --> 00:10:00,600","WITH A VACANT LOOK, IN A DAZE.",Laura,1900-01-01 00:09:57.998,0.0,-0.1779,0.0
"00:10:03,203 --> 00:10:05,138",I USED TO--,Laura,1900-01-01 00:10:03.203,0.0,0.0,0.0
"00:10:09,142 --> 00:10:13,346",I'D FANTASIZE THAT HE'D DISAPPEAR.,Laura,1900-01-01 00:10:09.142,0.0,-0.2263,0.0
"00:10:13,446 --> 00:10:16,349",SUCH A TERRIBLE THING TO SAY. IT'S NOT THAT I WANTED HIM TO DIE.,Laura,1900-01-01 00:10:13.446,-0.5,-0.7906,-0.800000011920929
"00:10:16,449 --> 00:10:19,653",I JUST DIDN'T WANT TO CONTINUE LIVING LIKE THAT.,Laura,1900-01-01 00:10:16.449,0.0,0.3134,-0.800000011920929
"00:10:19,753 --> 00:10:21,889","EVERYTHING WAS SO BLEAK, SO SUFFOCATING.",Laura,1900-01-01 00:10:19.753,-0.75,0.0,0.20000000298023224
"00:10:21,989 --> 00:10:23,857",I JUST DIDN'T WANT TO BE THERE.,Laura,1900-01-01 00:10:21.989,0.0,-0.0572,-0.800000011920929
"00:10:25,192 --> 00:10:27,260",SO THEN...,Paul,1900-01-01 00:10:25.192,0.0,0.0,-0.10000000149011612
"00:10:27,360 --> 00:10:28,896",THEN YOU WENT TO CALIFORNIA.,Paul,1900-01-01 00:10:27.360,0.0,0.0,-0.20000000298023224
"00:10:28,996 --> 00:10:30,931",YEAH.,Laura,1900-01-01 00:10:28.996,0.0,0.296,0.8999999761581421
"00:10:31,031 --> 00:10:33,200",SO YOU STAYED THERE FOR A WHILE.,Paul,1900-01-01 00:10:31.031,0.0,0.0,-0.30000001192092896
"00:10:33,300 --> 00:10:36,403",HOW WAS IT COMING BACK HOME AFTER SPENDING THAT TIME,Paul,1900-01-01 00:10:33.300,0.0,0.0,-0.5
"00:10:36,503 --> 00:10:38,706",WITH DAVID AND CELIA?,Paul,1900-01-01 00:10:36.503,0.0,0.0,-0.10000000149011612
"00:10:38,806 --> 00:10:42,710","WELL, YOU KNOW, YOU HAVE PLANS,",Laura,1900-01-01 00:10:38.806,0.0,0.2732,0.699999988079071
"00:10:42,810 --> 00:10:44,377",FULL OF BEANS.,Laura,1900-01-01 00:10:42.810,0.35,0.0,-0.10000000149011612
"00:10:44,477 --> 00:10:47,047","I THOUGHT, ""SHIT, I CAN MAKE HIM FEEL BETTER. I CAN.""",Laura,1900-01-01 00:10:44.477,0.15,-0.1779,0.20000000298023224
"00:10:47,147 --> 00:10:48,849",BUT I COULDN'T.,Laura,1900-01-01 00:10:47.147,0.0,0.0,-0.6000000238418579
"00:10:48,949 --> 00:10:52,820",THAT HOUSE WAS LIKE A BLACK HOLE THAT JUST SUCKED ME IN.,Laura,1900-01-01 00:10:48.949,-0.16666666666666666,-0.128,-0.20000000298023224
"00:10:56,556 --> 00:11:00,593","ANYWAY, I SAW DAVID AGAIN",Laura,1900-01-01 00:10:56.556,0.0,0.0,0.20000000298023224
"00:11:00,694 --> 00:11:02,129",SIX MONTHS LATER.,Laura,1900-01-01 00:11:00.694,0.0,0.0,-0.4000000059604645
"00:11:02,229 --> 00:11:03,530",OH?,Paul,1900-01-01 00:11:02.229,0.0,0.0,0.0
"00:11:03,630 --> 00:11:06,233","YEAH, HE CAME TO THE D.C. AREA",Laura,1900-01-01 00:11:03.630,0.0,0.296,0.4000000059604645
"00:11:06,333 --> 00:11:08,235",TO TRY SOME BIG CASE.,Laura,1900-01-01 00:11:06.333,0.0,0.0,0.0
"00:11:08,335 --> 00:11:11,638","HE WAS STAYED FOR A WHILE, A FEW MONTHS.",Laura,1900-01-01 00:11:08.335,-0.2,0.0,-0.5
